Time	x	p
121.005	-6.69696	1.32185
122.005	-6.6558	1.42214
123.005	-6.61164	1.52115
124.005	-6.56453	1.61879
125.005	-6.51451	1.71498
126.005	-6.46163	1.80962
127.005	-6.40593	1.90263
128.005	-6.34747	1.99393
129.005	-6.2863	2.08344
130.005	-6.22246	2.17107
131.005	-6.15603	2.25675
132.005	-6.08706	2.34039
133.005	-6.01561	2.42193
134.005	-5.94174	2.50129
135.005	-5.86553	2.5784
136.005	-5.78704	2.65319
137.005	-5.70634	2.72559
138.006	-5.6235	2.79554
139.006	-5.53861	2.86297
140.006	-5.45173	2.92783
141.006	-5.36294	2.99005
142.006	-5.27232	3.04958
143.006	-5.17996	3.10636
144.006	-5.08594	3.16035
145.006	-4.99034	3.21149
146.006	-4.89325	3.25975
147.006	-4.79476	3.30507
148.006	-4.69495	3.34741
149.006	-4.59391	3.38675
150.006	-4.49174	3.42303
151.006	-4.38853	3.45623
152.006	-4.28437	3.48633
153.006	-4.17935	3.51328
154.006	-4.07357	3.53708
155.006	-3.96713	3.55769
156.006	-3.86011	3.5751
157.006	-3.75262	3.58929
158.006	-3.64475	3.60025
159.006	-3.53661	3.60797
160.006	-3.42827	3.61244
161.006	-3.31986	3.61366
162.006	-3.21145	3.61163
163.007	-3.10316	3.60635
164.007	-2.99507	3.59783
165.007	-2.88729	3.58606
166.007	-2.77991	3.57107
167.007	-2.67303	3.55286
168.007	-2.56674	3.53146
169.007	-2.46114	3.50688
170.007	-2.35633	3.47914
171.007	-2.25239	3.44827
172.007	-2.14943	3.4143
173.007	-2.04753	3.37725
174.007	-1.94679	3.33717
175.007	-1.8473	3.29408
176.007	-1.74915	3.24803
177.007	-1.65242	3.19905
178.007	-1.55721	3.14719
179.007	-1.46359	3.09251
180.007	-1.37166	3.03503
181.007	-1.28149	2.97483
182.007	-1.19317	2.91195
183.007	-1.10677	2.84645
184.007	-1.02238	2.77839
185.007	-0.940067	2.70782
186.007	-0.85991	2.63482
187.007	-0.781978	2.55945
188.008	-0.706343	2.48178
189.008	-0.633071	2.40187
190.008	-0.56223	2.3198
191.008	-0.493883	2.23564
192.008	-0.428092	2.14947
193.008	-0.364915	2.06136
194.008	-0.30441	1.9714
195.008	-0.246631	1.87967
196.008	-0.19163	1.78624
197.008	-0.139456	1.69121
198.008	-0.0901574	1.59465
199.008	-0.0437772	1.49666
200.008	-0.000357578	1.39733
201.008	0.0400623	1.29673
202.008	0.0774462	1.19497
203.008	0.11176	1.09213
204.008	0.142974	0.988308
205.008	0.171059	0.883598
206.008	0.19599	0.778092
207.008	0.217744	0.671886
208.008	0.236303	0.565075
209.008	0.251649	0.457756
210.008	0.263768	0.350025
211.008	0.27265	0.241978
212.008	0.278287	0.133714
213.009	0.280673	0.0253298
214.009	0.279807	-0.0830774
215.009	0.275689	-0.19141
216.009	0.268322	-0.29957
217.009	0.257714	-0.407461
218.009	0.243875	-0.514984
219.009	0.226815	-0.622045
220.009	0.206552	-0.728545
221.009	0.183103	-0.83439
222.009	0.156488	-0.939484
223.009	0.126734	-1.04373
224.009	0.0938646	-1.14704
225.009	0.0579111	-1.24932
226.009	0.0189055	-1.35047
227.009	-0.0231171	-1.45041
228.009	-0.0681189	-1.54904
229.009	-0.116059	-1.64628
230.009	-0.166895	-1.74203
231.009	-0.220581	-1.83622
232.009	-0.277069	-1.92875
233.009	-0.336307	-2.01955
234.009	-0.398242	-2.10854
235.009	-0.462819	-2.19562
236.009	-0.529979	-2.28073
237.009	-0.599662	-2.36378
238.01	-0.671806	-2.44471
239.01	-0.746345	-2.52344
240.01	-0.823212	-2.5999
241.01	-0.902339	-2.67401
242.01	-0.983653	-2.74572
243.01	-1.06708	-2.81496
244.01	-1.15255	-2.88167
245.01	-1.23998	-2.94578
246.01	-1.3293	-3.00724
247.01	-1.42042	-3.06599
248.01	-1.51326	-3.12199
249.01	-1.60774	-3.17517
250.01	-1.70377	-3.2255
251.01	-1.80127	-3.27293
252.01	-1.90014	-3.3174
253.01	-2.00031	-3.3589
254.01	-2.10168	-3.39737
255.01	-2.20415	-3.43278
256.01	-2.30764	-3.4651
257.01	-2.41206	-3.49431
258.01	-2.5173	-3.52037
259.01	-2.62328	-3.54326
260.01	-2.7299	-3.56296
261.01	-2.83706	-3.57946
262.01	-2.94467	-3.59273
263.011	-3.05262	-3.60277
264.011	-3.16083	-3.60957
265.011	-3.2692	-3.61312
266.011	-3.37762	-3.61342
267.011	-3.486	-3.61046
268.011	-3.59425	-3.60426
269.011	-3.70226	-3.59481
270.011	-3.80994	-3.58213
271.011	-3.91718	-3.56622
272.011	-4.02391	-3.54711
273.011	-4.13001	-3.5248
274.011	-4.2354	-3.49932
275.011	-4.33997	-3.47069
276.011	-4.44364	-3.43893
277.011	-4.54631	-3.40408
278.011	-4.64788	-3.36617
279.011	-4.74828	-3.32523
280.011	-4.8474	-3.28129
281.011	-4.94515	-3.2344
282.011	-5.04146	-3.1846
283.011	-5.13623	-3.13194
284.011	-5.22938	-3.07645
285.011	-5.32082	-3.0182
286.011	-5.41047	-2.95723
287.011	-5.49825	-2.8936
288.012	-5.58408	-2.82737
289.012	-5.66789	-2.75859
290.012	-5.7496	-2.68732
291.012	-5.82913	-2.61364
292.012	-5.90642	-2.53761
293.012	-5.98139	-2.45929
294.012	-6.05398	-2.37876
295.012	-6.12411	-2.29609
296.012	-6.19174	-2.21135
297.012	-6.2568	-2.12463
298.012	-6.31922	-2.03599
299.012	-6.37896	-1.94551
300.012	-6.43595	-1.85329
301.012	-6.49015	-1.7594
302.012	-6.54151	-1.66392
303.012	-6.58999	-1.56695
304.012	-6.63553	-1.46857
305.012	-6.6781	-1.36886
306.012	-6.71766	-1.26793
307.012	-6.75418	-1.16585
308.012	-6.78761	-1.06272
309.012	-6.81794	-0.958639
310.012	-6.84513	-0.853693
311.012	-6.86916	-0.747978
312.012	-6.89001	-0.641591
313.013	-6.90766	-0.534625
314.013	-6.92209	-0.427179
315.013	-6.93329	-0.319349
316.013	-6.94125	-0.211231
317.013	-6.94596	-0.102922
318.013	-6.94742	0.00547841
319.013	-6.94563	0.113874
320.013	-6.94059	0.222168
321.013	-6.9323	0.330261
322.013	-6.92078	0.438057
323.013	-6.90602	0.545459
324.013	-6.88805	0.65237
325.013	-6.86688	0.758694
326.013	-6.84253	0.864335
327.013	-6.81502	0.969198
328.013	-6.78438	1.07319
329.013	-6.75063	1.17621
330.013	-6.7138	1.27818
331.013	-6.67394	1.379
332.013	-6.63106	1.47857
333.013	-6.58522	1.57682
334.013	-6.53645	1.67364
335.013	-6.4848	1.76896
336.013	-6.43032	1.86269
337.013	-6.37304	1.95474
338.014	-6.31303	2.04503
339.014	-6.25034	2.13348
340.014	-6.18502	2.22001
341.014	-6.11714	2.30454
342.014	-6.04675	2.387
343.014	-5.97392	2.46731
344.014	-5.89871	2.5454
345.014	-5.8212	2.6212
346.014	-5.74144	2.69464
347.014	-5.65952	2.76565
348.014	-5.5755	2.83418
349.014	-5.48947	2.90015
350.014	-5.40149	2.96352
351.014	-5.31166	3.02421
352.014	-5.22004	3.08219
353.014	-5.12672	3.13739
354.014	-5.0318	3.18977
355.014	-4.93534	3.23928
356.014	-4.83744	3.28587
357.014	-4.73819	3.3295
358.014	-4.63767	3.37014
359.014	-4.53598	3.40774
360.014	-4.4332	3.44228
361.014	-4.32944	3.47372
362.014	-4.22478	3.50203
363.015	-4.11932	3.5272
364.015	-4.01315	3.54918
365.015	-3.90637	3.56798
366.015	-3.79907	3.58356
367.015	-3.69135	3.59591
368.015	-3.58332	3.60503
369.015	-3.47505	3.61091
370.015	-3.36666	3.61354
371.015	-3.25824	3.61291
372.015	-3.14989	3.60903
373.015	-3.0417	3.6019
374.015	-2.93377	3.59154
375.015	-2.82621	3.57794
376.015	-2.7191	3.56112
377.015	-2.61254	3.54109
378.015	-2.50663	3.51788
379.015	-2.40147	3.4915
380.015	-2.29714	3.46198
381.015	-2.19375	3.42934
382.015	-2.09138	3.39362
383.015	-1.99013	3.35484
384.015	-1.89009	3.31304
385.015	-1.79135	3.26827
386.015	-1.69399	3.22055
387.015	-1.59812	3.16993
388.016	-1.5038	3.11646
389.016	-1.41113	3.06018
390.016	-1.32019	3.00115
391.016	-1.23106	2.93942
392.016	-1.14382	2.87504
393.016	-1.05856	2.80808
394.016	-0.975338	2.73859
395.016	-0.894241	2.66663
396.016	-0.81534	2.59227
397.016	-0.738705	2.51558
398.016	-0.664405	2.43663
399.016	-0.592507	2.35548
400.016	-0.523076	2.27222
401.016	-0.456174	2.18691
402.016	-0.391861	2.09963
403.016	-0.330196	2.01046
404.016	-0.271234	1.91948
405.016	-0.215028	1.82677
406.016	-0.161628	1.73242
407.016	-0.111082	1.63651
408.016	-0.0634367	1.53913
409.016	-0.0187342	1.44036
410.016	0.0229852	1.3403
411.016	0.0616839	1.23903
412.016	0.0973271	1.13665
413.017	0.129883	1.03324
414.017	0.159321	0.9289
415.017	0.185617	0.823725
416.017	0.208745	0.71781
417.017	0.228685	0.611249
418.017	0.24542	0.504137
419.017	0.258933	0.396572
420.017	0.269214	0.288649
421.017	0.276252	0.180468
422.017	0.280042	0.0721231
423.017	0.28058	-0.0362862
424.017	0.277865	-0.144663
425.017	0.2719	-0.252909
426.017	0.26269	-0.360928
427.017	0.250244	-0.468622
428.017	0.234573	-0.575895
429.017	0.215691	-0.682648
430.017	0.193614	-0.788788
431.017	0.168363	-0.894218
432.017	0.139961	-0.998843
433.017	0.108433	-1.10257
434.017	0.073807	-1.2053
435.017	0.0361147	-1.30695
436.017	-0.0046101	-1.40742
437.017	-0.0483307	-1.50663
438.018	-0.0950079	-1.60448
439.018	-0.144599	-1.70089
440.018	-0.197061	-1.79576
441.018	-0.252345	-1.88902
442.018	-0.310402	-1.98058
443.018	-0.37118	-2.07035
444.018	-0.434623	-2.15827
445.018	-0.500676	-2.24424
446.018	-0.569278	-2.32819
447.018	-0.640367	-2.41004
448.018	-0.71388	-2.48973
449.018	-0.789751	-2.56718
450.018	-0.867911	-2.64231
451.018	-0.94829	-2.71507
452.018	-1.03081	-2.78538
453.018	-1.11541	-2.85319
454.018	-1.20201	-2.91843
455.018	-1.29052	-2.98104
456.018	-1.38087	-3.04097
457.018	-1.47298	-3.09816
458.018	-1.56676	-3.15256
459.018	-1.66213	-3.20413
460.018	-1.75901	-3.25281
461.018	-1.8573	-3.29857
462.018	-1.95692	-3.34136
463.019	-2.05778	-3.38114
464.019	-2.15979	-3.41787
465.019	-2.26285	-3.45153
466.019	-2.36688	-3.48209
467.019	-2.47178	-3.50951
468.019	-2.57745	-3.53377
469.019	-2.6838	-3.55485
470.019	-2.79074	-3.57273
471.019	-2.89817	-3.5874
472.019	-3.00599	-3.59884
473.019	-3.1141	-3.60703
474.019	-3.22241	-3.61199
475.019	-3.33082	-3.61369
476.019	-3.43923	-3.61214
477.019	-3.54754	-3.60734
478.019	-3.65567	-3.59929
479.019	-3.7635	-3.588
480.019	-3.87095	-3.57348
481.019	-3.97791	-3.55575
482.019	-4.08429	-3.53482
483.019	-4.19	-3.5107
484.019	-4.29494	-3.48343
485.019	-4.39901	-3.45302
486.019	-4.50212	-3.4195
487.019	-4.60418	-3.38291
488.02	-4.70509	-3.34327
489.02	-4.80477	-3.30062
490.02	-4.90313	-3.255
491.02	-5.00007	-3.20645
492.02	-5.09552	-3.15502
493.02	-5.18937	-3.10075
494.02	-5.28156	-3.04368
495.02	-5.37199	-2.98388
496.02	-5.46059	-2.92139
497.02	-5.54728	-2.85627
498.02	-5.63197	-2.78858
499.02	-5.71459	-2.71839
500.02	-5.79507	-2.64574
501.02	-5.87334	-2.57071
502.02	-5.94932	-2.49338
503.02	-6.02294	-2.41379
504.02	-6.09414	-2.33204
505.02	-6.16286	-2.24818
506.02	-6.22903	-2.1623
507.02	-6.2926	-2.07448
508.02	-6.3535	-1.98479
509.02	-6.41169	-1.89331
510.02	-6.4671	-1.80013
511.02	-6.5197	-1.70532
512.02	-6.56942	-1.60899
513.021	-6.61623	-1.5112
514.021	-6.66009	-1.41206
515.021	-6.70096	-1.31164
516.021	-6.73879	-1.21005
517.021	-6.77356	-1.10736
518.021	-6.80523	-1.00368
519.021	-6.83378	-0.899093
520.021	-6.85918	-0.793699
521.021	-6.8814	-0.68759
522.021	-6.90043	-0.580862
523.021	-6.91625	-0.473612
524.021	-6.92885	-0.365935
525.021	-6.93821	-0.257929
526.021	-6.94433	-0.149691
527.021	-6.94719	-0.0413185
528.021	-6.94681	0.0670914
529.021	-6.94317	0.175441
530.021	-6.93628	0.283633
531.021	-6.92615	0.391569
532.021	-6.91279	0.499153
533.021	-6.8962	0.606288
534.021	-6.87641	0.712877
535.021	-6.85343	0.818825
536.021	-6.82728	0.924035
537.021	-6.79799	1.02841
538.022	-6.76557	1.13187
539.022	-6.73007	1.2343
540.022	-6.69152	1.33563
541.022	-6.64994	1.43575
542.022	-6.60537	1.53458
543.022	-6.55786	1.63203
544.022	-6.50745	1.72801
545.022	-6.45418	1.82243
546.022	-6.3981	1.91521
547.022	-6.33927	2.00627
548.022	-6.27773	2.09553
549.022	-6.21354	2.1829
550.022	-6.14675	2.2683
551.022	-6.07744	2.35167
552.022	-6.00565	2.43291
553.022	-5.93146	2.51197
554.022	-5.85493	2.58876
555.022	-5.77614	2.66323
556.022	-5.69514	2.7353
557.022	-5.61202	2.80491
558.022	-5.52685	2.87199
559.022	-5.4397	2.93649
560.022	-5.35066	2.99834
561.022	-5.2598	3.0575
562.022	-5.16721	3.11391
563.023	-5.07296	3.16751
564.023	-4.97716	3.21826
565.023	-4.87987	3.26612
566.023	-4.78119	3.31103
567.023	-4.68121	3.35297
568.023	-4.58001	3.39189
569.023	-4.47769	3.42775
570.023	-4.37435	3.46053
571.023	-4.27006	3.4902
572.023	-4.16493	3.51672
573.023	-4.05906	3.54008
574.023	-3.95253	3.56026
575.023	-3.84544	3.57723
576.023	-3.7379	3.59098
577.023	-3.62998	3.60149
578.023	-3.52181	3.60877
579.023	-3.41346	3.6128
580.023	-3.30504	3.61358
581.023	-3.19664	3.6111
582.023	-3.08837	3.60538
583.023	-2.98032	3.59641
584.023	-2.87259	3.5842
585.023	-2.76527	3.56877
586.023	-2.65846	3.55013
587.023	-2.55226	3.52829
588.024	-2.44676	3.50327
589.024	-2.34206	3.4751
590.024	-2.23826	3.44381
591.024	-2.13544	3.40942
592.024	-2.03369	3.37195
593.024	-1.93312	3.33145
594.024	-1.83381	3.28796
595.024	-1.73584	3.2415
596.024	-1.63932	3.19213
597.024	-1.54431	3.13988
598.024	-1.45092	3.08481
599.024	-1.35923	3.02697
600.024	-1.2693	2.96639
601.024	-1.18124	2.90315
602.024	-1.09512	2.8373
603.024	-1.011	2.76889
604.024	-0.928982	2.69799
605.024	-0.849124	2.62466
606.024	-0.771502	2.54897
607.024	-0.696186	2.47098
608.024	-0.623243	2.39078
609.024	-0.55274	2.30842
610.024	-0.484738	2.22398
611.024	-0.419301	2.13754
612.024	-0.356486	2.04918
613.025	-0.29635	1.95897
614.025	-0.238948	1.867
615.025	-0.184331	1.77335
616.025	-0.132547	1.6781
617.025	-0.0836446	1.58134
618.025	-0.0376666	1.48316
619.025	0.00534519	1.38365
620.025	0.0453522	1.28289
621.025	0.0823184	1.18097
622.025	0.116211	1.07799
623.025	0.146998	0.974046
624.025	0.174653	0.869221
625.025	0.199151	0.763614
626.025	0.22047	0.65732
627.025	0.23859	0.550434
628.025	0.253496	0.443052
629.025	0.265174	0.335272
630.025	0.273612	0.227191
631.025	0.278805	0.118904
632.025	0.280747	0.010511
633.025	0.279436	-0.0978918
634.025	0.274873	-0.206206
635.025	0.267063	-0.314335
636.025	0.256013	-0.422182
637.025	0.241732	-0.529648
638.026	0.224234	-0.636637
639.026	0.203534	-0.743054
640.026	0.179651	-0.848802
641.026	0.152606	-0.953785
642.026	0.122424	-1.05791
643.026	0.0891314	-1.16108
644.026	0.0527588	-1.26321
645.026	0.0133387	-1.3642
646.026	-0.0290934	-1.46397
647.026	-0.0744994	-1.56241
648.026	-0.122838	-1.65945
649.026	-0.174067	-1.755
650.026	-0.228138	-1.84897
651.026	-0.285005	-1.94127
652.026	-0.344614	-2.03183
653.026	-0.406914	-2.12055
654.026	-0.471848	-2.15737
655.026	-0.536356	-2.14225
656.026	-0.600383	-2.1252
657.026	-0.663868	-2.10623
658.026	-0.726757	-2.08537
659.026	-0.788991	-2.06264
660.026	-0.850515	-2.03805
661.026	-0.911273	-2.01162
662.026	-0.971212	-1.98338
663.027	-1.03028	-1.95336
664.027	-1.08841	-1.92158
665.027	-1.14557	-1.88807
666.027	-1.2017	-1.85286
667.027	-1.25674	-1.81598
668.027	-1.31066	-1.77747
669.027	-1.36339	-1.73736
670.027	-1.4149	-1.69569
671.027	-1.46513	-1.65249
672.027	-1.51405	-1.6078
673.027	-1.5616	-1.56166
674.027	-1.60775	-1.51412
675.027	-1.65245	-1.46522
676.027	-1.69566	-1.415
677.027	-1.73735	-1.3635
678.027	-1.77747	-1.31078
679.027	-1.81599	-1.25688
680.027	-1.85288	-1.20185
681.027	-1.88811	-1.14573
682.027	-1.92163	-1.08859
683.027	-1.95342	-1.03046
684.027	-1.98346	-0.971407
685.027	-2.0117	-0.91148
686.027	-2.03814	-0.850732
687.027	-2.06275	-0.789219
688.028	-2.0855	-0.726995
689.028	-2.10637	-0.664117
690.028	-2.12534	-0.600641
691.028	-2.14241	-0.536625
692.028	-2.15754	-0.472126
693.028	-2.17073	-0.407202
694.028	-2.18197	-0.341911
695.028	-2.19125	-0.276313
696.028	-2.19855	-0.210466
697.028	-2.20388	-0.144429
698.028	-2.20722	-0.0782628
699.028	-2.20857	-0.012026
700.028	-2.20794	0.0542217
701.028	-2.20532	0.120421
702.028	-2.20071	0.186511
703.028	-2.19413	0.252434
704.028	-2.18557	0.318129
705.028	-2.17504	0.383538
706.028	-2.16256	0.448602
707.028	-2.14812	0.513263
708.028	-2.13176	0.577461
709.028	-2.11348	0.641139
710.028	-2.09329	0.704241
711.028	-2.07122	0.766709
712.028	-2.04729	0.828486
713.029	-2.02151	0.889518
714.029	-1.99392	0.94975
715.029	-1.96453	1.00913
716.029	-1.93337	1.0676
717.029	-1.90047	1.1251
718.029	-1.86586	1.1816
719.029	-1.82958	1.23703
720.029	-1.79164	1.29135
721.029	-1.7521	1.3445
722.029	-1.71097	1.39645
723.029	-1.66831	1.44714
724.029	-1.62414	1.49653
725.029	-1.57852	1.54457
726.029	-1.53147	1.59122
727.029	-1.48304	1.63643
728.029	-1.43328	1.68018
729.029	-1.38223	1.72241
730.029	-1.32994	1.76309
731.029	-1.27645	1.80219
732.029	-1.22181	1.83966
733.029	-1.16607	1.87548
734.029	-1.10928	1.90961
735.029	-1.05149	1.94202
736.029	-0.992758	1.97269
737.029	-0.933131	2.00158
738.03	-0.872664	2.02866
739.03	-0.811411	2.05392
740.03	-0.749428	2.07734
741.03	-0.686771	2.09888
742.03	-0.623495	2.11853
743.03	-0.559659	2.13628
744.03	-0.495319	2.1521
745.03	-0.430533	2.16599
746.03	-0.365359	2.17793
747.03	-0.299857	2.18791
748.03	-0.234084	2.19592
749.03	-0.168102	2.20195
750.03	-0.101967	2.206
751.03	-0.0357414	2.20807
752.03	0.0305167	2.20815
753.03	0.0967474	2.20624
754.03	0.162891	2.20234
755.03	0.228888	2.19647
756.03	0.294679	2.18861
757.03	0.360205	2.17879
758.03	0.425406	2.16701
759.03	0.490225	2.15327
760.03	0.554602	2.1376
761.03	0.618481	2.12
762.03	0.681803	2.1005
763.031	0.744511	2.0791
764.031	0.806549	2.05584
765.031	0.867861	2.03072
766.031	0.928392	2.00378
767.031	0.988088	1.97503
768.031	1.04689	1.94451
769.031	1.10476	1.91223
770.031	1.16163	1.87823
771.031	1.21745	1.84255
772.031	1.27218	1.8052
773.031	1.32576	1.76623
774.031	1.37815	1.72568
775.031	1.4293	1.68356
776.031	1.47917	1.63994
777.031	1.5277	1.59483
778.031	1.57486	1.5483
779.031	1.6206	1.50036
780.031	1.66488	1.45108
781.031	1.70766	1.40049
782.031	1.74891	1.34864
783.031	1.78858	1.29558
784.031	1.82664	1.24135
785.031	1.86306	1.18601
786.031	1.89781	1.1296
787.031	1.93084	1.07217
788.032	1.96214	1.01377
789.032	1.99167	0.954464
790.032	2.0194	0.894298
791.032	2.04532	0.833327
792.032	2.0694	0.771606
793.032	2.09162	0.709191
794.032	2.11195	0.646137
795.032	2.13039	0.582502
796.032	2.1469	0.518343
797.032	2.16149	0.453717
798.032	2.17413	0.388683
799.032	2.18481	0.323299
800.032	2.19353	0.257624
801.032	2.20027	0.191717
802.032	2.20503	0.125637
803.032	2.20781	0.0594447
804.032	2.2086	-0.00680128
805.032	2.2074	-0.0730412
806.032	2.20421	-0.139215
807.032	2.19904	-0.205264
808.032	2.1919	-0.271128
809.032	2.18278	-0.336748
810.032	2.17169	-0.402065
811.032	2.15865	-0.467021
812.032	2.14367	-0.531555
813.033	2.12676	-0.595612
814.033	2.10793	-0.659132
815.033	2.08721	-0.722059
816.033	2.06461	-0.784337
817.033	2.04015	-0.845908
818.033	2.01386	-0.906718
819.033	1.98575	-0.966712
820.033	1.95585	-1.02584
821.033	1.9242	-1.08404
822.033	1.89081	-1.14126
823.033	1.85572	-1.19746
824.033	1.81896	-1.25258
825.033	1.78057	-1.30657
826.033	1.74057	-1.35939
827.033	1.699	-1.41098
828.033	1.65591	-1.46131
829.033	1.61133	-1.51032
830.033	1.56529	-1.55797
831.033	1.51785	-1.60421
832.033	1.46904	-1.64902
833.033	1.41891	-1.69234
834.033	1.3675	-1.73413
835.033	1.31486	-1.77437
836.033	1.26104	-1.81301
837.033	1.20608	-1.85001
838.034	1.15004	-1.88535
839.034	1.09296	-1.919
840.034	1.0349	-1.95092
841.034	0.975902	-1.98108
842.034	0.916031	-2.00946
843.034	0.855335	-2.03603
844.034	0.793869	-2.06077
845.034	0.731689	-2.08365
846.034	0.66885	-2.10466
847.034	0.605409	-2.12377
848.034	0.541424	-2.14097
849.034	0.476951	-2.15625
850.034	0.412049	-2.16958
851.034	0.346776	-2.18097
852.034	0.281191	-2.19039
853.034	0.215353	-2.19783
854.034	0.149321	-2.2033
855.034	0.0831545	-2.20679
856.034	0.0169134	-2.20829
857.034	-0.049343	-2.20781
858.034	-0.115555	-2.20533
859.034	-0.181663	-2.20087
860.034	-0.247607	-2.19444
861.034	-0.313329	-2.18602
862.034	-0.378769	-2.17564
863.035	-0.443867	-2.1633
864.035	-0.508567	-2.14901
865.035	-0.572808	-2.13279
866.035	-0.636534	-2.11465
867.035	-0.699687	-2.09461
868.035	-0.762211	-2.07268
869.035	-0.824048	-2.04889
870.035	-0.885144	-2.02325
871.035	-0.945443	-1.99579
872.035	-1.00489	-1.96654
873.035	-1.06344	-1.93551
874.035	-1.12102	-1.90274
875.035	-1.1776	-1.86826
876.035	-1.23312	-1.8321
877.035	-1.28753	-1.79429
878.035	-1.34078	-1.75487
879.035	-1.39282	-1.71387
880.035	-1.44361	-1.67132
881.035	-1.4931	-1.62727
882.035	-1.54124	-1.58175
883.035	-1.588	-1.53481
884.035	-1.63333	-1.48649
885.035	-1.67719	-1.43684
886.035	-1.71954	-1.38589
887.035	-1.76035	-1.33369
888.036	-1.79956	-1.28029
889.036	-1.83716	-1.22574
890.036	-1.87311	-1.17008
891.036	-1.90737	-1.11338
892.036	-1.93991	-1.05567
893.036	-1.97071	-0.997008
894.036	-1.99973	-0.937452
895.036	-2.02695	-0.877051
896.036	-2.05235	-0.815862
897.036	-2.07591	-0.753938
898.036	-2.09759	-0.691335
899.036	-2.11739	-0.628111
900.036	-2.13528	-0.564321
901.036	-2.15125	-0.500023
902.036	-2.16528	-0.435275
903.036	-2.17736	-0.370135
904.036	-2.18749	-0.304663
