Time	x	p
70.0028	-1.20463	-2.13113
71.0028	-1.26952	-2.19402
72.0029	-1.33627	-2.25493
73.0029	-1.40482	-2.31382
74.003	-1.4751	-2.37062
75.003	-1.54706	-2.42528
76.003	-1.62062	-2.47777
77.0031	-1.69572	-2.52802
78.0031	-1.7723	-2.576
79.0032	-1.85028	-2.62167
80.0032	-1.9296	-2.66497
81.0032	-2.01018	-2.70587
82.0033	-2.09195	-2.74434
83.0033	-2.17484	-2.78034
84.0034	-2.25877	-2.81383
85.0034	-2.34367	-2.8448
86.0034	-2.42946	-2.8732
87.0035	-2.51606	-2.89902
88.0035	-2.6034	-2.92222
89.0036	-2.6914	-2.9428
90.0036	-2.77997	-2.96073
91.0036	-2.86904	-2.976
92.0037	-2.95853	-2.98858
93.0037	-3.04835	-2.99848
94.0038	-3.13844	-3.00568
95.0038	-3.22869	-3.01017
96.0038	-3.31905	-3.01196
97.0039	-3.40941	-3.01103
98.0039	-3.49971	-3.00739
99.004	-3.58986	-3.00105
100.004	-3.67977	-2.992
101.004	-3.76938	-2.98027
102.004	-3.85859	-2.96585
103.004	-3.94733	-2.94876
104.004	-4.03551	-2.92902
105.004	-4.12307	-2.90664
106.004	-4.20991	-2.88164
107.004	-4.29597	-2.85405
108.004	-4.38115	-2.8239
109.004	-4.4654	-2.7912
110.004	-4.54863	-2.75599
111.004	-4.63076	-2.7183
112.004	-4.71172	-2.67816
113.005	-4.79145	-2.63561
114.005	-4.86986	-2.59069
115.005	-4.94689	-2.54344
116.005	-5.02247	-2.4939
117.005	-5.09652	-2.44212
118.005	-5.16899	-2.38813
119.005	-5.23981	-2.332
120.005	-5.30891	-2.27377
121.005	-5.37624	-2.21349
122.005	-5.44172	-2.15122
123.005	-5.50531	-2.08702
124.005	-5.56695	-2.02093
125.005	-5.62657	-1.95303
126.005	-5.68413	-1.88337
127.005	-5.73957	-1.81202
128.005	-5.79285	-1.73903
129.005	-5.84391	-1.66448
130.005	-5.89272	-1.58843
131.005	-5.93922	-1.51095
132.005	-5.98337	-1.43211
133.005	-6.02514	-1.35198
134.005	-6.06449	-1.27064
135.005	-6.10138	-1.18815
136.005	-6.13578	-1.10459
137.005	-6.16766	-1.02004
138.006	-6.19698	-0.934572
139.006	-6.22373	-0.848261
140.006	-6.24788	-0.761187
141.006	-6.2694	-0.673428
142.006	-6.28829	-0.585062
143.006	-6.30451	-0.49617
144.006	-6.31806	-0.406832
145.006	-6.32892	-0.317127
146.006	-6.33708	-0.227137
147.006	-6.34255	-0.136943
148.006	-6.3453	-0.0466251
149.006	-6.34534	0.0437346
150.006	-6.34268	0.134055
151.006	-6.3373	0.224255
152.006	-6.32922	0.314252
153.006	-6.31845	0.403967
154.006	-6.30498	0.493319
155.006	-6.28885	0.582226
156.006	-6.27005	0.67061
157.006	-6.24861	0.75839
158.006	-6.22455	0.845487
159.006	-6.19788	0.931823
160.006	-6.16864	1.01732
161.006	-6.13684	1.1019
162.006	-6.10252	1.18549
163.007	-6.06571	1.26802
164.007	-6.02644	1.3494
165.007	-5.98475	1.42957
166.007	-5.94067	1.50845
167.007	-5.89424	1.58597
168.007	-5.84551	1.66207
169.007	-5.79452	1.73667
170.007	-5.74131	1.80971
171.007	-5.68593	1.88111
172.007	-5.62844	1.95083
173.007	-5.56888	2.01879
174.007	-5.50731	2.08493
175.007	-5.44379	2.1492
176.007	-5.37836	2.21153
177.007	-5.3111	2.27187
178.007	-5.24205	2.33017
179.007	-5.17129	2.38637
180.007	-5.09887	2.44042
181.007	-5.02486	2.49228
182.007	-4.94933	2.54189
183.007	-4.87235	2.58922
184.007	-4.79398	2.63421
185.007	-4.71429	2.67684
186.007	-4.63337	2.71705
187.007	-4.55127	2.75482
188.008	-4.46808	2.79011
189.008	-4.38386	2.82289
190.008	-4.29871	2.85313
191.008	-4.21268	2.8808
192.008	-4.12586	2.90588
193.008	-4.03832	2.92834
194.008	-3.95016	2.94817
195.008	-3.86143	2.96534
196.008	-3.77224	2.97985
197.008	-3.68264	2.99167
198.008	-3.59274	3.0008
199.008	-3.5026	3.00723
200.008	-3.4123	3.01095
201.008	-3.32194	3.01197
202.008	-3.23158	3.01027
203.008	-3.14132	3.00586
204.008	-3.05123	2.99875
205.008	-2.9614	2.98894
206.008	-2.8719	2.97644
207.008	-2.78281	2.96126
208.008	-2.69422	2.94342
209.008	-2.60621	2.92292
210.008	-2.51884	2.8998
211.008	-2.43222	2.87407
212.008	-2.3464	2.84574
213.009	-2.26147	2.81486
214.009	-2.17751	2.78145
215.009	-2.09459	2.74553
216.009	-2.01278	2.70714
217.009	-1.93216	2.66631
218.009	-1.8528	2.62309
219.009	-1.77477	2.5775
220.009	-1.69815	2.52959
221.009	-1.623	2.47941
222.009	-1.54938	2.427
223.009	-1.47738	2.3724
224.009	-1.40704	2.31567
225.009	-1.33844	2.25685
226.009	-1.27163	2.196
227.009	-1.20668	2.13317
228.009	-1.14364	2.06843
229.009	-1.08257	2.00182
230.009	-1.02353	1.93341
231.009	-0.966566	1.86326
232.009	-0.911734	1.79144
233.009	-0.85908	1.718
234.009	-0.808653	1.64302
235.009	-0.760499	1.56655
236.009	-0.71466	1.48868
237.009	-0.671178	1.40947
238.01	-0.630092	1.32899
239.01	-0.591439	1.24731
240.01	-0.555253	1.16451
241.01	-0.521568	1.08066
242.01	-0.490414	0.995843
243.01	-0.461818	0.910127
244.01	-0.435806	0.823591
245.01	-0.412402	0.736314
246.01	-0.391627	0.648375
247.01	-0.3735	0.559852
248.01	-0.358036	0.470825
249.01	-0.34525	0.381374
250.01	-0.335154	0.29158
251.01	-0.327755	0.201524
252.01	-0.323062	0.111286
253.01	-0.321078	0.0209481
254.01	-0.321805	-0.0694087
255.01	-0.325243	-0.159703
256.01	-0.331387	-0.249853
257.01	-0.340234	-0.339779
258.01	-0.351774	-0.429399
259.01	-0.365998	-0.518632
260.01	-0.382892	-0.607399
261.01	-0.402442	-0.695619
262.01	-0.424629	-0.783213
263.011	-0.449435	-0.870102
264.011	-0.476835	-0.956208
265.011	-0.506807	-1.04145
266.011	-0.539323	-1.12576
267.011	-0.574353	-1.20906
268.011	-0.611866	-1.29126
269.011	-0.651829	-1.37231
270.011	-0.694204	-1.45212
271.011	-0.738956	-1.53062
272.011	-0.786042	-1.60774
273.011	-0.83542	-1.68342
274.011	-0.887047	-1.75759
275.011	-0.940875	-1.83017
276.011	-0.996857	-1.9011
277.011	-1.05494	-1.97032
278.011	-1.11508	-2.03777
279.011	-1.17721	-2.10339
280.011	-1.24128	-2.16711
281.011	-1.30723	-2.22888
282.011	-1.37501	-2.28865
283.011	-1.44455	-2.34636
284.011	-1.51579	-2.40195
285.011	-1.58867	-2.45539
286.011	-1.66312	-2.50661
287.011	-1.73907	-2.55558
288.012	-1.81645	-2.60224
289.012	-1.8952	-2.64657
290.012	-1.97525	-2.68851
291.012	-2.05651	-2.72803
292.012	-2.13893	-2.7651
293.012	-2.22242	-2.79968
294.012	-2.30691	-2.83174
295.012	-2.39232	-2.86125
296.012	-2.47858	-2.88819
297.012	-2.56561	-2.91253
298.012	-2.65334	-2.93424
299.012	-2.74167	-2.95332
300.012	-2.83054	-2.96974
301.012	-2.91985	-2.98348
302.012	-3.00954	-2.99454
303.012	-3.09953	-3.0029
304.012	-3.18972	-3.00856
305.012	-3.28004	-3.01152
306.012	-3.37041	-3.01176
307.012	-3.46075	-3.00929
308.012	-3.55097	-3.00412
309.012	-3.64099	-2.99624
310.012	-3.73074	-2.98566
311.012	-3.82013	-2.9724
312.012	-3.90909	-2.95646
313.013	-3.99752	-2.93786
314.013	-4.08536	-2.91662
315.013	-4.17252	-2.89275
316.013	-4.25892	-2.86628
317.013	-4.34449	-2.83723
318.013	-4.42916	-2.80562
319.013	-4.51283	-2.77149
320.013	-4.59545	-2.73487
321.013	-4.67692	-2.69578
322.013	-4.75719	-2.65427
323.013	-4.83618	-2.61037
324.013	-4.91381	-2.56412
325.013	-4.99003	-2.51556
326.013	-5.06475	-2.46474
327.013	-5.13791	-2.4117
328.013	-5.20945	-2.35649
329.013	-5.2793	-2.29916
330.013	-5.3474	-2.23976
331.013	-5.41369	-2.17834
332.013	-5.4781	-2.11497
333.013	-5.54058	-2.04969
334.013	-5.60108	-1.98256
335.013	-5.65954	-1.91365
336.013	-5.7159	-1.84302
337.013	-5.77012	-1.77073
338.014	-5.82214	-1.69685
339.014	-5.87193	-1.62144
340.014	-5.91943	-1.54457
341.014	-5.9646	-1.4663
342.014	-6.00741	-1.38672
343.014	-6.04781	-1.3059
344.014	-6.08576	-1.22389
345.014	-6.12124	-1.14079
346.014	-6.15421	-1.05666
347.014	-6.18464	-0.971573
348.014	-6.2125	-0.885616
349.014	-6.23778	-0.798862
350.014	-6.26044	-0.711388
351.014	-6.28046	-0.623275
352.014	-6.29783	-0.5346
353.014	-6.31254	-0.445445
354.014	-6.32456	-0.355888
355.014	-6.33389	-0.266012
356.014	-6.34052	-0.175896
357.014	-6.34444	-0.0856211
358.014	-6.34566	0.00473041
359.014	-6.34416	0.0950777
360.014	-6.33995	0.185339
361.014	-6.33304	0.275434
362.014	-6.32343	0.365281
363.015	-6.31112	0.4548
364.015	-6.29614	0.543908
365.015	-6.27849	0.632528
366.015	-6.25819	0.720578
367.015	-6.23525	0.80798
368.015	-6.20971	0.894654
369.015	-6.18157	0.980523
370.015	-6.15088	1.06551
371.015	-6.11764	1.14954
372.015	-6.0819	1.23253
373.015	-6.04369	1.31442
374.015	-6.00304	1.39512
375.015	-5.95999	1.47456
376.015	-5.91457	1.55268
377.015	-5.86682	1.6294
378.015	-5.8168	1.70465
379.015	-5.76454	1.77838
380.015	-5.7101	1.85049
381.015	-5.65352	1.92095
382.015	-5.59484	1.98967
383.015	-5.53413	2.05661
384.015	-5.47145	2.12169
385.015	-5.40683	2.18487
386.015	-5.34035	2.24607
387.015	-5.27207	2.30526
388.016	-5.20204	2.36237
389.016	-5.13033	2.41736
390.016	-5.057	2.47017
391.016	-4.98212	2.52075
392.016	-4.90575	2.56907
393.016	-4.82797	2.61508
394.016	-4.74885	2.65873
395.016	-4.66845	2.69999
396.016	-4.58685	2.73882
397.016	-4.50412	2.77518
398.016	-4.42034	2.80905
399.016	-4.33558	2.84039
400.016	-4.24991	2.86917
401.016	-4.16343	2.89537
402.016	-4.07619	2.91897
403.016	-3.98829	2.93993
404.016	-3.89979	2.95825
405.016	-3.81079	2.97391
406.016	-3.72136	2.9869
407.016	-3.63158	2.99719
408.016	-3.54153	3.00479
409.016	-3.45129	3.00968
410.016	-3.36095	3.01186
411.016	-3.27058	3.01134
412.016	-3.18027	3.0081
413.017	-3.09009	3.00215
414.017	-3.00014	2.99351
415.017	-2.91048	2.98217
416.017	-2.82121	2.96814
417.017	-2.73239	2.95145
418.017	-2.64412	2.93209
419.017	-2.55647	2.9101
420.017	-2.46952	2.88549
421.017	-2.38334	2.85828
422.017	-2.29802	2.82851
423.017	-2.21363	2.79618
424.017	-2.13025	2.76134
425.017	-2.04795	2.72401
426.017	-1.96681	2.68423
427.017	-1.8869	2.64204
428.017	-1.80828	2.59747
429.017	-1.73105	2.55056
430.017	-1.65525	2.50135
431.017	-1.58097	2.44989
432.017	-1.50826	2.39623
433.017	-1.43719	2.34041
434.017	-1.36783	2.28249
435.017	-1.30024	2.22251
436.017	-1.23448	2.16053
437.017	-1.17061	2.09661
438.018	-1.10869	2.0308
439.018	-1.04876	1.96316
440.018	-0.990896	1.89375
441.018	-0.935138	1.82264
442.018	-0.881538	1.74989
443.018	-0.830144	1.67557
444.018	-0.781004	1.59974
445.018	-0.73416	1.52246
446.018	-0.689656	1.44382
447.018	-0.647531	1.36388
448.018	-0.607823	1.28271
449.018	-0.570568	1.20039
450.018	-0.5358	1.11698
451.018	-0.503549	1.03257
452.018	-0.473846	0.947232
453.018	-0.446716	0.86104
454.018	-0.422183	0.774074
455.018	-0.400271	0.686411
456.018	-0.380999	0.59813
457.018	-0.364383	0.50931
458.018	-0.35044	0.420033
459.018	-0.339181	0.330377
460.018	-0.330617	0.240424
461.018	-0.324756	0.150255
462.018	-0.321602	0.05995
463.019	-0.321159	-0.0304086
464.019	-0.323427	-0.12074
465.019	-0.328403	-0.210962
466.019	-0.336084	-0.300995
467.019	-0.346463	-0.390757
468.019	-0.35953	-0.480167
469.019	-0.375273	-0.569145
470.019	-0.393678	-0.657611
471.019	-0.41473	-0.745484
472.019	-0.438408	-0.832687
473.019	-0.464691	-0.919141
474.019	-0.493556	-1.00477
475.019	-0.524977	-1.08949
476.019	-0.558925	-1.17323
477.019	-0.595371	-1.25592
478.019	-0.63428	-1.33747
479.019	-0.675619	-1.41782
480.019	-0.71935	-1.4969
481.019	-0.765433	-1.57463
482.019	-0.813827	-1.65094
483.019	-0.864489	-1.72576
484.019	-0.917373	-1.79904
485.019	-0.972431	-1.87069
486.019	-1.02961	-1.94066
487.019	-1.08887	-2.00888
488.02	-1.15015	-2.07529
489.02	-1.21339	-2.13984
490.02	-1.27854	-2.20246
491.02	-1.34554	-2.2631
492.02	-1.41432	-2.3217
493.02	-1.48484	-2.37822
494.02	-1.55702	-2.43259
495.02	-1.63079	-2.48477
496.02	-1.7061	-2.53472
497.02	-1.78288	-2.58238
498.02	-1.86105	-2.62772
499.02	-1.94054	-2.6707
500.02	-2.02129	-2.71127
501.02	-2.10322	-2.74941
502.02	-2.18625	-2.78506
503.02	-2.27032	-2.81822
504.02	-2.35535	-2.84883
505.02	-2.44125	-2.87688
506.02	-2.52796	-2.90234
507.02	-2.61539	-2.92519
508.02	-2.70347	-2.94541
509.02	-2.79212	-2.96298
510.02	-2.88125	-2.97788
511.02	-2.97079	-2.9901
512.02	-3.06065	-2.99962
513.021	-3.15077	-3.00645
514.021	-3.24104	-3.01058
515.021	-3.3314	-3.01199
516.021	-3.42176	-3.01069
517.021	-3.51204	-3.00668
518.021	-3.60216	-2.99997
519.021	-3.69204	-2.99056
520.021	-3.7816	-2.97845
521.021	-3.87075	-2.96367
522.021	-3.95942	-2.94622
523.021	-4.04752	-2.92611
524.021	-4.13498	-2.90337
525.021	-4.22172	-2.87802
526.021	-4.30766	-2.85008
527.021	-4.39273	-2.81958
528.021	-4.47684	-2.78653
529.021	-4.55992	-2.75098
530.021	-4.6419	-2.71296
531.021	-4.7227	-2.67249
532.021	-4.80225	-2.62961
533.021	-4.88047	-2.58437
534.021	-4.95731	-2.5368
535.021	-5.03268	-2.48695
536.021	-5.10653	-2.43487
537.021	-5.17877	-2.38059
538.022	-5.24936	-2.32417
539.022	-5.31822	-2.26565
540.022	-5.3853	-2.2051
541.022	-5.45053	-2.14256
542.022	-5.51385	-2.0781
543.022	-5.57522	-2.01176
544.022	-5.63456	-1.94361
545.022	-5.69183	-1.87372
546.022	-5.74698	-1.80213
547.022	-5.79996	-1.72893
548.022	-5.85072	-1.65417
549.022	-5.89921	-1.57792
550.022	-5.94539	-1.50025
551.022	-5.98923	-1.42123
552.022	-6.03067	-1.34093
553.022	-6.06968	-1.25943
554.022	-6.10623	-1.17679
555.022	-6.14029	-1.09309
556.022	-6.17182	-1.00841
557.022	-6.20079	-0.922822
558.022	-6.22719	-0.836402
559.022	-6.25098	-0.74923
560.022	-6.27214	-0.661383
561.022	-6.29066	-0.572941
562.022	-6.30652	-0.483983
563.023	-6.3197	-0.39459
564.023	-6.33019	-0.304842
565.023	-6.33799	-0.214819
566.023	-6.34308	-0.124603
567.023	-6.34547	-0.0342746
568.023	-6.34514	0.0560845
569.023	-6.3421	0.146393
570.023	-6.33636	0.23657
571.023	-6.32791	0.326534
572.023	-6.31676	0.416204
573.023	-6.30293	0.505499
574.023	-6.28643	0.59434
575.023	-6.26727	0.682646
576.023	-6.24547	0.770337
577.023	-6.22105	0.857335
578.023	-6.19403	0.943561
579.023	-6.16444	1.02894
580.023	-6.1323	1.11339
581.023	-6.09764	1.19684
582.023	-6.06049	1.27921
583.023	-6.02088	1.36043
584.023	-5.97886	1.44043
585.023	-5.93446	1.51913
586.023	-5.88771	1.59646
587.023	-5.83867	1.67236
588.024	-5.78737	1.74675
589.024	-5.73387	1.81956
590.024	-5.6782	1.89075
591.024	-5.62042	1.96022
592.024	-5.56059	2.02794
593.024	-5.49875	2.09383
594.024	-5.43496	2.15784
595.024	-5.36928	2.2199
596.024	-5.30176	2.27996
597.024	-5.23248	2.33798
598.024	-5.16148	2.39389
599.024	-5.08884	2.44764
600.024	-5.01462	2.49919
601.024	-4.93889	2.5485
602.024	-4.86172	2.59551
603.024	-4.78316	2.64018
604.024	-4.7033	2.68248
605.024	-4.62221	2.72236
606.024	-4.53996	2.75979
607.024	-4.45663	2.79474
608.024	-4.37228	2.82717
609.024	-4.287	2.85706
610.024	-4.20085	2.88438
611.024	-4.11393	2.9091
612.024	-4.02631	2.93121
613.025	-3.93806	2.95067
614.025	-3.84927	2.96748
615.025	-3.76001	2.98162
616.025	-3.67037	2.99308
617.025	-3.58043	3.00184
618.025	-3.49026	3.0079
619.025	-3.39995	3.01125
620.025	-3.30959	3.0119
621.025	-3.21924	3.00983
622.025	-3.129	3.00505
623.025	-3.03894	2.99757
624.025	-2.94914	2.98739
625.025	-2.85969	2.97452
626.025	-2.77067	2.95898
627.025	-2.68215	2.94077
628.025	-2.59422	2.91992
629.025	-2.50696	2.89644
630.025	-2.42044	2.87035
631.025	-2.33474	2.84167
632.025	-2.24994	2.81044
633.025	-2.16611	2.77668
634.025	-2.08334	2.74043
635.025	-2.00169	2.7017
636.025	-1.92123	2.66055
637.025	-1.84205	2.61699
638.026	-1.76421	2.57109
639.026	-1.68779	2.52287
640.026	-1.61284	2.47238
641.026	-1.53945	2.41966
642.026	-1.46766	2.36477
643.026	-1.39756	2.30775
644.026	-1.3292	2.24865
645.026	-1.26264	2.18753
646.026	-1.19795	2.12444
647.026	-1.13517	2.05943
648.026	-1.07438	1.99258
649.026	-1.01562	1.92393
650.026	-0.958945	1.85354
651.026	-0.904407	1.78149
652.026	-0.852055	1.70784
653.026	-0.801936	1.63265
654.026	-0.754096	1.55599
655.026	-0.708577	1.47793
656.026	-0.66542	1.39854
657.026	-0.624664	1.31789
658.026	-0.586346	1.23606
659.026	-0.550501	1.15311
660.026	-0.51716	1.06913
661.026	-0.486353	0.984178
662.026	-0.458109	0.898345
663.027	-0.432453	0.811703
664.027	-0.409407	0.724331
665.027	-0.388993	0.636307
666.027	-0.371228	0.547711
667.027	-0.35613	0.458621
668.027	-0.343711	0.369119
669.027	-0.333983	0.279284
670.027	-0.326954	0.189198
671.027	-0.322631	0.0989419
672.027	-0.321018	0.00859665
673.027	-0.322115	-0.0817564
674.027	-0.325923	-0.172036
675.027	-0.332437	-0.26216
676.027	-0.341653	-0.352049
677.027	-0.35356	-0.441621
678.027	-0.36815	-0.530795
679.027	-0.385408	-0.619492
680.027	-0.405319	-0.707631
681.027	-0.427866	-0.795133
682.027	-0.453027	-0.88192
683.027	-0.480781	-0.967913
684.027	-0.511102	-1.05303
685.027	-0.543963	-1.13721
686.027	-0.579335	-1.22036
687.027	-0.617185	-1.30241
688.028	-0.657479	-1.38329
689.028	-0.700182	-1.46293
690.028	-0.745255	-1.54124
691.028	-0.792657	-1.61818
692.028	-0.842345	-1.69365
693.028	-0.894276	-1.7676
694.028	-0.948402	-1.83996
695.028	-1.00467	-1.91067
696.028	-1.06304	-1.97965
697.028	-1.12345	-2.04685
698.028	-1.18585	-2.11221
699.028	-1.25019	-2.17567
700.028	-1.31639	-2.23717
701.028	-1.38442	-2.29666
702.028	-1.45419	-2.35408
703.028	-1.52566	-2.40938
704.028	-1.59876	-2.46252
705.028	-1.67341	-2.51344
706.028	-1.74956	-2.56209
707.028	-1.82714	-2.60844
708.028	-1.90607	-2.65244
709.028	-1.98628	-2.69406
710.028	-2.06771	-2.73325
711.028	-2.15028	-2.76998
712.028	-2.23391	-2.80421
713.029	-2.31853	-2.83593
714.029	-2.40407	-2.86509
715.029	-2.49044	-2.89167
716.029	-2.57757	-2.91565
717.029	-2.66538	-2.93701
718.029	-2.75379	-2.95572
719.029	-2.84272	-2.97177
720.029	-2.93209	-2.98515
721.029	-3.02183	-2.99584
722.029	-3.11184	-3.00384
723.029	-3.20206	-3.00913
724.029	-3.29239	-3.01171
725.029	-3.38276	-3.01158
726.029	-3.47309	-3.00875
727.029	-3.56329	-3.0032
728.029	-3.65328	-2.99495
729.029	-3.74298	-2.98401
730.029	-3.83232	-2.97038
731.029	-3.92121	-2.95408
732.029	-4.00956	-2.93511
733.029	-4.09731	-2.91351
734.029	-4.18437	-2.88929
735.029	-4.27067	-2.86246
736.029	-4.35612	-2.83306
737.029	-4.44065	-2.80111
738.03	-4.52419	-2.76663
739.03	-4.60665	-2.72967
740.03	-4.68797	-2.69025
741.03	-4.76807	-2.64841
742.03	-4.84687	-2.60419
743.03	-4.92432	-2.55762
744.03	-5.00033	-2.50875
745.03	-5.07484	-2.45762
746.03	-5.14779	-2.40428
747.03	-5.2191	-2.34878
748.03	-5.28871	-2.29116
749.03	-5.35657	-2.23148
750.03	-5.4226	-2.1698
751.03	-5.48676	-2.10616
752.03	-5.54897	-2.04062
753.03	-5.60919	-1.97325
754.03	-5.66737	-1.9041
755.03	-5.72344	-1.83324
756.03	-5.77736	-1.76072
757.03	-5.82908	-1.68663
758.03	-5.87856	-1.61101
759.03	-5.92574	-1.53395
760.03	-5.9706	-1.4555
761.03	-6.01307	-1.37575
762.03	-6.05314	-1.29475
763.031	-6.09076	-1.2126
764.031	-6.1259	-1.12935
765.031	-6.15852	-1.04508
766.031	-6.1886	-0.959873
767.031	-6.21611	-0.873803
768.031	-6.24103	-0.786946
769.031	-6.26333	-0.69938
770.031	-6.28299	-0.611185
771.031	-6.3	-0.522441
772.031	-6.31434	-0.433225
773.031	-6.32599	-0.34362
774.031	-6.33496	-0.253706
775.031	-6.34122	-0.163564
776.031	-6.34477	-0.0732738
777.031	-6.34561	0.0170819
778.031	-6.34374	0.107422
779.031	-6.33917	0.197666
780.031	-6.33188	0.287732
781.031	-6.3219	0.377539
782.031	-6.30923	0.467006
783.031	-6.29388	0.556052
784.031	-6.27587	0.644599
785.031	-6.25521	0.732565
786.031	-6.23192	0.819872
787.031	-6.20602	0.906441
788.032	-6.17753	0.992194
789.032	-6.14648	1.07705
790.032	-6.11291	1.16094
791.032	-6.07683	1.24379
792.032	-6.03828	1.32552
793.032	-5.9973	1.40605
794.032	-5.95392	1.48532
795.032	-5.90818	1.56325
796.032	-5.86012	1.63977
797.032	-5.80979	1.71482
798.032	-5.75723	1.78833
799.032	-5.70249	1.86022
800.032	-5.64562	1.93045
801.032	-5.58666	1.99893
802.032	-5.52568	2.06562
803.032	-5.46273	2.13044
804.032	-5.39786	2.19335
805.032	-5.33113	2.25429
806.032	-5.2626	2.31319
807.032	-5.19233	2.37002
808.032	-5.1204	2.42471
809.032	-5.04685	2.47721
810.032	-4.97176	2.52749
811.032	-4.8952	2.5755
812.032	-4.81723	2.62119
813.033	-4.73793	2.66451
814.033	-4.65736	2.70544
815.033	-4.5756	2.74394
816.033	-4.49273	2.77996
817.033	-4.40881	2.81348
818.033	-4.32392	2.84448
819.033	-4.23814	2.87291
820.033	-4.15154	2.89875
821.033	-4.06421	2.92199
822.033	-3.97622	2.94259
823.033	-3.88766	2.96055
824.033	-3.79859	2.97585
825.033	-3.70911	2.98846
826.033	-3.61928	2.99839
827.033	-3.5292	3.00562
828.033	-3.43895	3.01014
829.033	-3.3486	3.01195
830.033	-3.25823	3.01105
831.033	-3.16793	3.00745
832.033	-3.07778	3.00113
833.033	-2.98786	2.99212
834.033	-2.89826	2.98041
835.033	-2.80904	2.96602
836.033	-2.7203	2.94896
837.033	-2.6321	2.92924
838.034	-2.54454	2.90689
839.034	-2.45769	2.88193
840.034	-2.37163	2.85437
841.034	-2.28643	2.82424
842.034	-2.20217	2.79157
843.034	-2.11893	2.75638
844.034	-2.03679	2.71872
845.034	-1.95581	2.67861
846.034	-1.87607	2.63608
847.034	-1.79764	2.59119
848.034	-1.7206	2.54396
849.034	-1.64501	2.49445
850.034	-1.57093	2.44269
851.034	-1.49845	2.38873
852.034	-1.42761	2.33262
853.034	-1.35849	2.27441
854.034	-1.29114	2.21416
855.034	-1.22564	2.15191
856.034	-1.16203	2.08772
857.034	-1.10038	2.02166
858.034	-1.04073	1.95377
859.034	-0.983149	1.88413
860.034	-0.927683	1.8128
861.034	-0.874382	1.73983
862.034	-0.823293	1.66529
863.035	-0.774464	1.58926
864.035	-0.727938	1.51179
865.035	-0.683757	1.43297
866.035	-0.64196	1.35285
867.035	-0.602585	1.27152
868.035	-0.565668	1.18905
869.035	-0.531242	1.1055
870.035	-0.499338	1.02096
871.035	-0.469985	0.935499
872.035	-0.443208	0.849197
873.035	-0.419033	0.762131
874.035	-0.397481	0.674378
875.035	-0.37857	0.586019
876.035	-0.362319	0.497132
877.035	-0.348742	0.407798
878.035	-0.337852	0.318097
879.035	-0.329657	0.22811
880.035	-0.324165	0.137917
881.035	-0.321382	0.0476004
882.035	-0.321309	-0.0427592
883.035	-0.323947	-0.13308
884.035	-0.329294	-0.223282
885.035	-0.337344	-0.313282
886.035	-0.348091	-0.403001
887.035	-0.361524	-0.492356
888.036	-0.377632	-0.581269
889.036	-0.3964	-0.669659
890.036	-0.417812	-0.757445
891.036	-0.441847	-0.844551
892.036	-0.468485	-0.930896
893.036	-0.497701	-1.0164
894.036	-0.529469	-1.101
895.036	-0.56376	-1.1846
