Time	x	p
123.005	-0.925088	2.19411
124.005	-0.860349	2.12089
125.005	-0.797835	2.04577
126.005	-0.737603	1.9688
127.005	-0.679707	1.89006
128.005	-0.624199	1.80962
129.005	-0.57113	1.72755
130.005	-0.520547	1.64392
131.005	-0.472495	1.55882
132.005	-0.427018	1.47231
133.005	-0.384156	1.38448
134.005	-0.343949	1.2954
135.005	-0.306432	1.20515
136.005	-0.27164	1.11382
137.005	-0.239603	1.02149
138.006	-0.21035	0.928243
139.006	-0.183908	0.834156
140.006	-0.160301	0.73932
141.006	-0.139549	0.643817
142.006	-0.121672	0.547736
143.006	-0.106685	0.451161
144.006	-0.0946023	0.35418
145.006	-0.0854343	0.256881
146.006	-0.0791894	0.15935
147.006	-0.0758733	0.0616761
148.006	-0.0754889	-0.0360534
149.006	-0.0780365	-0.133751
150.006	-0.0835139	-0.231327
151.006	-0.0919161	-0.328696
152.006	-0.103236	-0.425769
153.006	-0.117462	-0.522458
154.006	-0.134583	-0.618677
155.006	-0.154583	-0.71434
156.006	-0.177444	-0.80936
157.006	-0.203144	-0.903651
158.006	-0.231663	-0.997129
159.006	-0.262972	-1.08971
160.006	-0.297045	-1.18131
161.006	-0.333851	-1.27185
162.006	-0.373356	-1.36124
163.007	-0.415525	-1.4494
164.007	-0.46032	-1.53627
165.007	-0.507701	-1.62175
166.007	-0.557625	-1.70577
167.007	-0.610047	-1.78825
168.007	-0.66492	-1.86913
169.007	-0.722195	-1.94832
170.007	-0.781819	-2.02576
171.007	-0.84374	-2.10138
172.007	-0.907902	-2.1751
173.007	-0.974246	-2.24687
174.007	-1.04271	-2.31662
175.007	-1.11324	-2.38428
176.007	-1.18577	-2.44979
177.007	-1.26023	-2.5131
178.007	-1.33656	-2.57415
179.007	-1.41468	-2.63288
180.007	-1.49453	-2.68924
181.007	-1.57603	-2.74318
182.007	-1.65912	-2.79466
183.007	-1.74371	-2.84361
184.007	-1.82974	-2.89001
185.007	-1.91711	-2.93381
186.007	-2.00577	-2.97497
187.007	-2.09561	-3.01345
188.008	-2.18657	-3.04921
189.008	-2.27856	-3.08224
190.008	-2.37151	-3.11248
191.008	-2.46531	-3.13993
192.008	-2.5599	-3.16455
193.008	-2.65519	-3.18633
194.008	-2.75108	-3.20523
195.008	-2.8475	-3.22125
196.008	-2.94436	-3.23438
197.008	-3.04156	-3.24459
198.008	-3.13903	-3.25188
199.008	-3.23668	-3.25624
200.008	-3.33441	-3.25768
201.008	-3.43214	-3.25618
202.008	-3.52978	-3.25175
203.008	-3.62724	-3.2444
204.008	-3.72444	-3.23412
205.008	-3.82129	-3.22093
206.008	-3.9177	-3.20485
207.008	-4.01358	-3.18588
208.008	-4.10885	-3.16404
209.008	-4.20342	-3.13936
210.008	-4.29721	-3.11185
211.008	-4.39013	-3.08154
212.008	-4.4821	-3.04846
213.009	-4.57304	-3.01263
214.009	-4.66286	-2.97409
215.009	-4.75149	-2.93288
216.009	-4.83883	-2.88902
217.009	-4.92483	-2.84257
218.009	-5.00939	-2.79355
219.009	-5.09244	-2.74202
220.009	-5.17391	-2.68803
221.009	-5.25372	-2.63161
222.009	-5.33181	-2.57283
223.009	-5.40809	-2.51173
224.009	-5.48251	-2.44837
225.009	-5.555	-2.38281
226.009	-5.62548	-2.3151
227.009	-5.6939	-2.24531
228.009	-5.7602	-2.1735
229.009	-5.82431	-2.09973
230.009	-5.88618	-2.02408
231.009	-5.94576	-1.9466
232.009	-6.00298	-1.86737
233.009	-6.0578	-1.78646
234.009	-6.11017	-1.70394
235.009	-6.16003	-1.61988
236.009	-6.20736	-1.53437
237.009	-6.2521	-1.44748
238.01	-6.29421	-1.35929
239.01	-6.33365	-1.26987
240.01	-6.3704	-1.17931
241.01	-6.40441	-1.08768
242.01	-6.43566	-0.995084
243.01	-6.46412	-0.901587
244.01	-6.48976	-0.807279
245.01	-6.51255	-0.712244
246.01	-6.53249	-0.616569
247.01	-6.54955	-0.520338
248.01	-6.56371	-0.423639
249.01	-6.57497	-0.326559
250.01	-6.5833	-0.229185
251.01	-6.58872	-0.131605
252.01	-6.5912	-0.0339059
253.01	-6.59075	0.0638234
254.01	-6.58737	0.161495
255.01	-6.58106	0.259022
256.01	-6.57183	0.356315
257.01	-6.55968	0.453288
258.01	-6.54463	0.549853
259.01	-6.52669	0.645922
260.01	-6.50588	0.741411
261.01	-6.48221	0.836232
262.01	-6.4557	0.930301
263.011	-6.42639	1.02353
264.011	-6.39429	1.11584
265.011	-6.35944	1.20715
266.011	-6.32186	1.29737
267.011	-6.2816	1.38642
268.011	-6.23868	1.47422
269.011	-6.19314	1.5607
270.011	-6.14504	1.64577
271.011	-6.0944	1.72937
272.011	-6.04127	1.8114
273.011	-5.98571	1.89181
274.011	-5.92777	1.97051
275.011	-5.86748	2.04744
276.011	-5.80492	2.12252
277.011	-5.74013	2.1957
278.011	-5.67318	2.2669
279.011	-5.60412	2.33606
280.011	-5.53301	2.40311
281.011	-5.45993	2.46801
282.011	-5.38493	2.53068
283.011	-5.30809	2.59108
284.011	-5.22947	2.64914
285.011	-5.14914	2.70482
286.011	-5.06718	2.75806
287.011	-4.98366	2.80883
288.012	-4.89865	2.85706
289.012	-4.81223	2.90272
290.012	-4.72449	2.94578
291.012	-4.63549	2.98617
292.012	-4.54532	3.02389
293.012	-4.45405	3.05888
294.012	-4.36178	3.09111
295.012	-4.26859	3.12057
296.012	-4.17455	3.14722
297.012	-4.07975	3.17103
298.012	-3.98429	3.19199
299.012	-3.88823	3.21008
300.012	-3.79168	3.22528
301.012	-3.69472	3.23758
302.012	-3.59743	3.24696
303.012	-3.4999	3.25342
304.012	-3.40222	3.25695
305.012	-3.30448	3.25755
306.012	-3.20677	3.25522
307.012	-3.10917	3.24996
308.012	-3.01177	3.24177
309.012	-2.91466	3.23067
310.012	-2.81793	3.21666
311.012	-2.72166	3.19975
312.012	-2.62595	3.17997
313.013	-2.53087	3.15732
314.013	-2.43651	3.13183
315.013	-2.34296	3.10352
316.013	-2.2503	3.07242
317.013	-2.15861	3.03855
318.013	-2.06798	3.00195
319.013	-1.97849	2.96265
320.013	-1.89022	2.92068
321.013	-1.80325	2.87608
322.013	-1.71766	2.8289
323.013	-1.63352	2.77916
324.013	-1.55091	2.72693
325.013	-1.4699	2.67224
326.013	-1.39058	2.61515
327.013	-1.313	2.5557
328.013	-1.23723	2.49396
329.013	-1.16336	2.42996
330.013	-1.09144	2.36379
331.013	-1.02153	2.29548
332.013	-0.953707	2.22511
333.013	-0.888024	2.15274
334.013	-0.824543	2.07842
335.013	-0.763319	2.00224
336.013	-0.704408	1.92426
337.013	-0.647863	1.84454
338.014	-0.593736	1.76317
339.014	-0.542073	1.6802
340.014	-0.492923	1.59573
341.014	-0.44633	1.50982
342.014	-0.402334	1.42255
343.014	-0.360977	1.334
344.014	-0.322295	1.24425
345.014	-0.286322	1.15338
346.014	-0.253092	1.06147
347.014	-0.222634	0.968602
348.014	-0.194976	0.874866
349.014	-0.170142	0.780343
350.014	-0.148155	0.685118
351.014	-0.129035	0.589275
352.014	-0.112799	0.492903
353.014	-0.0994609	0.396087
354.014	-0.0890336	0.298914
355.014	-0.0815261	0.201473
356.014	-0.0769452	0.10385
357.014	-0.0752951	0.00613327
358.014	-0.0765772	-0.0915886
359.014	-0.0807904	-0.189228
360.014	-0.0879309	-0.286697
361.014	-0.0979923	-0.383908
362.014	-0.110965	-0.480774
363.015	-0.126839	-0.577207
364.015	-0.145598	-0.67312
365.015	-0.167226	-0.768428
366.015	-0.191704	-0.863044
367.015	-0.219009	-0.956884
368.015	-0.249117	-1.04986
369.015	-0.282	-1.14189
370.015	-0.31763	-1.2329
371.015	-0.355974	-1.3228
372.015	-0.396998	-1.4115
373.015	-0.440664	-1.49894
374.015	-0.486934	-1.58502
375.015	-0.535766	-1.66968
376.015	-0.587115	-1.75284
377.015	-0.640936	-1.83442
378.015	-0.69718	-1.91435
379.015	-0.755797	-1.99255
380.015	-0.816733	-2.06896
381.015	-0.879935	-2.14351
382.015	-0.945344	-2.21613
383.015	-1.0129	-2.28676
384.015	-1.08255	-2.35533
385.015	-1.15422	-2.42178
386.015	-1.22786	-2.48605
387.015	-1.30339	-2.54808
388.016	-1.38074	-2.60782
389.016	-1.45985	-2.66521
390.016	-1.54065	-2.7202
391.016	-1.62307	-2.77274
392.016	-1.70702	-2.82279
393.016	-1.79243	-2.8703
394.016	-1.87924	-2.91523
395.016	-1.96735	-2.95753
396.016	-2.05669	-2.99717
397.016	-2.14718	-3.03411
398.016	-2.23873	-3.06832
399.016	-2.33128	-3.09977
400.016	-2.42472	-3.12843
401.016	-2.51898	-3.15427
402.016	-2.61398	-3.17728
403.016	-2.70962	-3.19743
404.016	-2.80582	-3.21469
405.016	-2.9025	-3.22907
406.016	-2.99957	-3.24054
407.016	-3.09693	-3.24909
408.016	-3.19451	-3.25472
409.016	-3.29222	-3.25742
410.016	-3.38996	-3.25719
411.016	-3.48765	-3.25402
412.016	-3.5852	-3.24793
413.017	-3.68252	-3.23891
414.017	-3.77953	-3.22698
415.017	-3.87614	-3.21215
416.017	-3.97226	-3.19442
417.017	-4.06781	-3.17382
418.017	-4.16269	-3.15036
419.017	-4.25683	-3.12407
420.017	-4.35014	-3.09497
421.017	-4.44253	-3.06308
422.017	-4.53392	-3.02843
423.017	-4.62423	-2.99106
424.017	-4.71338	-2.95099
425.017	-4.80129	-2.90827
426.017	-4.88788	-2.86293
427.017	-4.97307	-2.81502
428.017	-5.05678	-2.76457
429.017	-5.13894	-2.71164
430.017	-5.21948	-2.65626
431.017	-5.29832	-2.59849
432.017	-5.37539	-2.53839
433.017	-5.45062	-2.476
434.017	-5.52395	-2.41138
435.017	-5.5953	-2.34459
436.017	-5.66462	-2.27569
437.017	-5.73185	-2.20474
438.018	-5.79691	-2.13181
439.018	-5.85975	-2.05696
440.018	-5.92033	-1.98026
441.018	-5.97857	-1.90178
442.018	-6.03443	-1.82158
443.018	-6.08786	-1.73975
444.018	-6.13882	-1.65635
445.018	-6.18725	-1.57146
446.018	-6.23311	-1.48515
447.018	-6.27635	-1.39751
448.018	-6.31696	-1.30861
449.018	-6.35487	-1.21853
450.018	-6.39007	-1.12736
451.018	-6.42251	-1.03517
452.018	-6.45218	-0.94205
453.018	-6.47904	-0.848082
454.018	-6.50306	-0.75335
455.018	-6.52424	-0.657941
456.018	-6.54254	-0.561939
457.018	-6.55795	-0.465432
458.018	-6.57047	-0.368505
459.018	-6.58006	-0.271248
460.018	-6.58674	-0.173745
461.018	-6.59049	-0.0760871
462.018	-6.59131	0.0216398
463.019	-6.58919	0.119347
464.019	-6.58414	0.216947
465.019	-6.57617	0.314352
466.019	-6.56528	0.411474
467.019	-6.55148	0.508225
468.019	-6.53479	0.60452
469.019	-6.51521	0.70027
470.019	-6.49277	0.795389
471.019	-6.46749	0.889793
472.019	-6.43939	0.983397
473.019	-6.40849	1.07611
474.019	-6.37482	1.16786
475.019	-6.33841	1.25856
476.019	-6.29931	1.34813
477.019	-6.25753	1.43648
478.019	-6.21312	1.52354
479.019	-6.16611	1.60923
480.019	-6.11656	1.69347
481.019	-6.06451	1.77619
482.019	-6.00999	1.8573
483.019	-5.95307	1.93675
484.019	-5.89379	2.01445
485.019	-5.8322	2.09034
486.019	-5.76837	2.16435
487.019	-5.70234	2.23641
488.02	-5.63418	2.30646
489.02	-5.56395	2.37443
490.02	-5.49172	2.44027
491.02	-5.41754	2.5039
492.02	-5.34148	2.56529
493.02	-5.26362	2.62437
494.02	-5.18402	2.68108
495.02	-5.10275	2.73538
496.02	-5.0199	2.78722
497.02	-4.93552	2.83655
498.02	-4.8497	2.88333
499.02	-4.76252	2.92751
500.02	-4.67405	2.96906
501.02	-4.58438	3.00794
502.02	-4.49358	3.04411
503.02	-4.40173	3.07754
504.02	-4.30892	3.1082
505.02	-4.21524	3.13606
506.02	-4.12076	3.1611
507.02	-4.02557	3.1833
508.02	-3.92976	3.20263
509.02	-3.83342	3.21907
510.02	-3.73662	3.23262
511.02	-3.63946	3.24327
512.02	-3.54202	3.25099
513.021	-3.4444	3.25578
514.021	-3.34668	3.25765
515.021	-3.24894	3.25658
516.021	-3.15128	3.25259
517.021	-3.05378	3.24566
518.021	-2.95654	3.23582
519.021	-2.85964	3.22306
520.021	-2.76316	3.2074
521.021	-2.66719	3.18886
522.021	-2.57183	3.16744
523.021	-2.47714	3.14318
524.021	-2.38323	3.11608
525.021	-2.29018	3.08618
526.021	-2.19806	3.05351
527.021	-2.10697	3.01808
528.021	-2.01698	2.97994
529.021	-1.92817	2.93912
530.021	-1.84063	2.89565
531.021	-1.75443	2.84958
532.021	-1.66966	2.80094
533.021	-1.58638	2.74978
534.021	-1.50467	2.69615
535.021	-1.42461	2.64009
536.021	-1.34626	2.58165
537.021	-1.26971	2.52089
538.022	-1.19501	2.45786
539.022	-1.12224	2.39262
540.022	-1.05145	2.32522
541.022	-0.982724	2.25574
542.022	-0.91611	2.18422
543.022	-0.851671	2.11073
544.022	-0.789466	2.03535
545.022	-0.72955	1.95814
546.022	-0.671978	1.87916
547.022	-0.6168	1.79849
548.022	-0.564068	1.7162
549.022	-0.513828	1.63237
550.022	-0.466126	1.54707
551.022	-0.421004	1.46038
552.022	-0.378503	1.37237
553.022	-0.338662	1.28313
554.022	-0.301515	1.19273
555.022	-0.267098	1.10126
556.022	-0.23544	1.0088
557.022	-0.20657	0.915429
558.022	-0.180514	0.821236
559.022	-0.157296	0.726303
560.022	-0.136936	0.630716
561.022	-0.119453	0.534562
562.022	-0.104862	0.437927
563.023	-0.0931769	0.340897
564.023	-0.0844081	0.243561
565.023	-0.0785633	0.146006
566.023	-0.0756477	0.0483189
567.023	-0.0756641	-0.0494114
568.023	-0.0786124	-0.147097
569.023	-0.08449	-0.244651
570.023	-0.0932915	-0.341984
571.023	-0.105009	-0.439009
572.023	-0.119632	-0.53564
573.023	-0.137147	-0.631788
574.023	-0.157539	-0.727368
575.023	-0.180789	-0.822293
576.023	-0.206877	-0.916478
577.023	-0.235778	-1.00984
578.023	-0.267467	-1.10229
579.023	-0.301916	-1.19375
580.023	-0.339092	-1.28413
581.023	-0.378964	-1.37336
582.023	-0.421494	-1.46136
583.023	-0.466645	-1.54803
584.023	-0.514376	-1.63332
585.023	-0.564644	-1.71713
586.023	-0.617404	-1.7994
587.023	-0.672608	-1.88005
588.024	-0.730207	-1.95901
589.024	-0.790149	-2.0362
590.024	-0.852379	-2.11157
591.024	-0.916843	-2.18503
592.024	-0.983481	-2.25652
593.024	-1.05223	-2.32599
594.024	-1.12304	-2.39336
595.024	-1.19584	-2.45858
596.024	-1.27055	-2.52158
597.024	-1.34713	-2.58231
598.024	-1.42549	-2.64073
599.024	-1.50557	-2.69676
600.024	-1.5873	-2.75037
601.024	-1.6706	-2.8015
602.024	-1.75539	-2.85011
603.024	-1.8416	-2.89615
604.024	-1.92916	-2.93959
605.024	-2.01798	-2.98038
606.024	-2.10798	-3.0185
607.024	-2.19909	-3.05389
608.024	-2.29121	-3.08653
609.024	-2.38428	-3.1164
610.024	-2.4782	-3.14346
611.024	-2.57289	-3.1677
612.024	-2.66826	-3.18908
613.025	-2.76423	-3.20759
614.025	-2.86072	-3.22322
615.025	-2.95763	-3.23594
616.025	-3.05487	-3.24576
617.025	-3.15237	-3.25265
618.025	-3.25003	-3.25661
619.025	-3.34777	-3.25765
620.025	-3.44549	-3.25575
621.025	-3.54311	-3.25092
622.025	-3.64055	-3.24316
623.025	-3.7377	-3.23249
624.025	-3.8345	-3.21891
625.025	-3.93084	-3.20243
626.025	-4.02664	-3.18306
627.025	-4.12182	-3.16084
628.025	-4.21629	-3.13577
629.025	-4.30997	-3.10787
630.025	-4.40276	-3.07718
631.025	-4.4946	-3.04372
632.025	-4.58539	-3.00752
633.025	-4.67505	-2.96861
634.025	-4.7635	-2.92704
635.025	-4.85067	-2.88282
636.025	-4.93647	-2.83602
637.025	-5.02083	-2.78666
638.026	-5.10367	-2.73479
639.026	-5.18492	-2.68046
640.026	-5.2645	-2.62372
641.026	-5.34234	-2.56462
642.026	-5.41838	-2.50321
643.026	-5.49253	-2.43954
644.026	-5.56475	-2.37368
645.026	-5.63496	-2.30569
646.026	-5.70309	-2.23562
647.026	-5.76909	-2.16353
648.026	-5.8329	-2.0895
649.026	-5.89446	-2.01359
650.026	-5.95372	-1.93587
651.026	-6.01061	-1.85641
652.026	-6.0651	-1.77527
653.026	-6.11713	-1.69254
654.026	-6.16665	-1.60828
655.026	-6.21363	-1.52257
656.026	-6.25801	-1.4355
657.026	-6.29976	-1.34713
658.026	-6.33884	-1.25755
659.026	-6.37521	-1.16684
660.026	-6.40885	-1.07508
661.026	-6.43972	-0.982355
662.026	-6.46779	-0.888742
663.027	-6.49304	-0.79433
664.027	-6.51545	-0.699203
665.027	-6.53499	-0.603446
666.027	-6.55166	-0.507146
667.027	-6.56542	-0.41039
668.027	-6.57628	-0.313265
669.027	-6.58422	-0.215857
670.027	-6.58923	-0.118255
671.027	-6.59131	-0.0205473
672.027	-6.59046	0.0771793
673.027	-6.58668	0.174837
674.027	-6.57997	0.272336
675.027	-6.57034	0.369591
676.027	-6.5578	0.466513
677.027	-6.54235	0.563015
678.027	-6.52402	0.659011
679.027	-6.50281	0.754413
680.027	-6.47875	0.849137
681.027	-6.45186	0.943096
682.027	-6.42217	1.03621
683.027	-6.38969	1.12838
684.027	-6.35446	1.21955
685.027	-6.31652	1.30961
686.027	-6.27589	1.3985
687.027	-6.23261	1.48612
688.028	-6.18672	1.57241
689.028	-6.13826	1.65729
690.028	-6.08728	1.74067
691.028	-6.03382	1.82249
692.028	-5.97793	1.90267
693.028	-5.91966	1.98113
694.028	-5.85906	2.05781
695.028	-5.79619	2.13264
696.028	-5.73111	2.20555
697.028	-5.66386	2.27647
698.028	-5.59452	2.34535
699.028	-5.52314	2.41211
700.028	-5.44979	2.47671
701.028	-5.37454	2.53907
702.028	-5.29745	2.59915
703.028	-5.21859	2.65689
704.028	-5.13803	2.71224
705.028	-5.05585	2.76515
706.028	-4.97212	2.81557
707.028	-4.88692	2.86346
708.028	-4.80032	2.90876
709.028	-4.71239	2.95145
710.028	-4.62323	2.99149
711.028	-4.5329	3.02883
712.028	-4.4415	3.06345
713.029	-4.3491	3.09531
714.029	-4.25578	3.12438
715.029	-4.16163	3.15064
716.029	-4.06674	3.17407
717.029	-3.97119	3.19463
718.029	-3.87506	3.21233
719.029	-3.77845	3.22713
720.029	-3.68144	3.23903
721.029	-3.58411	3.24801
722.029	-3.48656	3.25407
723.029	-3.38886	3.2572
724.029	-3.29112	3.2574
725.029	-3.19342	3.25467
726.029	-3.09584	3.24901
727.029	-2.99848	3.24043
728.029	-2.90142	3.22892
729.029	-2.80474	3.21452
730.029	-2.70855	3.19722
731.029	-2.61291	3.17704
732.029	-2.51792	3.154
733.029	-2.42367	3.12812
734.029	-2.33024	3.09943
735.029	-2.23771	3.06795
736.029	-2.14616	3.03371
737.029	-2.05568	2.99674
738.03	-1.96636	2.95707
739.03	-1.87826	2.91474
740.03	-1.79147	2.86978
741.03	-1.70607	2.82225
742.03	-1.62214	2.77217
743.03	-1.53974	2.7196
744.03	-1.45896	2.66458
745.03	-1.37987	2.60716
746.03	-1.30253	2.5474
747.03	-1.22702	2.48534
748.03	-1.15341	2.42105
749.03	-1.08176	2.35457
750.03	-1.01214	2.28598
751.03	-0.944601	2.21533
752.03	-0.879216	2.14269
753.03	-0.81604	2.06812
754.03	-0.755129	1.99169
755.03	-0.696538	1.91346
756.03	-0.640321	1.83352
757.03	-0.586527	1.75192
758.03	-0.535206	1.66874
759.03	-0.486403	1.58407
760.03	-0.440162	1.49797
761.03	-0.396525	1.41052
762.03	-0.355531	1.3218
763.031	-0.317217	1.23189
764.031	-0.281617	1.14087
765.031	-0.248765	1.04883
766.031	-0.218688	0.955839
767.031	-0.191414	0.861991
768.031	-0.166968	0.767366
769.031	-0.145372	0.672051
770.031	-0.126645	0.576132
771.031	-0.110804	0.479693
772.031	-0.0978637	0.382823
773.031	-0.0878349	0.285609
774.031	-0.0807271	0.188137
775.031	-0.0765467	0.0904965
776.031	-0.0752973	-0.00722583
777.031	-0.0769802	-0.104942
778.031	-0.0815938	-0.202563
779.031	-0.089134	-0.300002
780.031	-0.099594	-0.397171
781.031	-0.112964	-0.493983
782.031	-0.129233	-0.59035
783.031	-0.148385	-0.686186
784.031	-0.170404	-0.781404
785.031	-0.19527	-0.875919
786.031	-0.222959	-0.919645
787.031	-0.250448	-0.912544
788.032	-0.277712	-0.904622
789.032	-0.304726	-0.895885
790.032	-0.331465	-0.886342
791.032	-0.357906	-0.876002
792.032	-0.384025	-0.864873
793.032	-0.409798	-0.852965
794.032	-0.435203	-0.84029
795.032	-0.460216	-0.826859
796.032	-0.484815	-0.812684
797.032	-0.508977	-0.797777
798.032	-0.532681	-0.782152
799.032	-0.555906	-0.765823
800.032	-0.578631	-0.748805
801.032	-0.600834	-0.731113
802.032	-0.622497	-0.712763
803.032	-0.6436	-0.693772
804.032	-0.664124	-0.674156
805.032	-0.684049	-0.653933
806.032	-0.70336	-0.633122
807.032	-0.722037	-0.611741
808.032	-0.740064	-0.58981
809.032	-0.757425	-0.567347
810.032	-0.774105	-0.544374
811.032	-0.790088	-0.520911
812.032	-0.80536	-0.49698
813.033	-0.819907	-0.472601
814.033	-0.833716	-0.447796
815.033	-0.846774	-0.422589
816.033	-0.859071	-0.397001
817.033	-0.870594	-0.371056
818.033	-0.881334	-0.344777
819.033	-0.891281	-0.318188
820.033	-0.900426	-0.291313
821.033	-0.90876	-0.264175
822.033	-0.916276	-0.236799
823.033	-0.922968	-0.209211
824.033	-0.928829	-0.181434
825.033	-0.933854	-0.153493
826.033	-0.938038	-0.125415
827.033	-0.941379	-0.0972238
828.033	-0.943872	-0.068945
829.033	-0.945515	-0.0406042
830.033	-0.946308	-0.0122269
831.033	-0.946249	0.0161615
832.033	-0.945338	0.0445353
833.033	-0.943577	0.072869
834.033	-0.940966	0.101137
835.033	-0.937509	0.129314
836.033	-0.933207	0.157375
837.033	-0.928066	0.185294
838.034	-0.92209	0.213046
839.034	-0.915283	0.240607
840.034	-0.907653	0.267951
841.034	-0.899206	0.295054
842.034	-0.88995	0.321891
843.034	-0.879893	0.348439
844.034	-0.869044	0.374673
845.034	-0.857412	0.40057
846.034	-0.84501	0.426106
847.034	-0.831846	0.451259
848.034	-0.817934	0.476006
849.034	-0.803286	0.500324
850.034	-0.787915	0.524192
851.034	-0.771834	0.547588
852.034	-0.755059	0.570492
853.034	-0.737605	0.592882
854.034	-0.719486	0.614738
855.034	-0.70072	0.636041
856.034	-0.681324	0.656772
857.034	-0.661314	0.676911
858.034	-0.640709	0.696442
859.034	-0.619528	0.715345
860.034	-0.597788	0.733605
861.034	-0.575511	0.751205
862.034	-0.552716	0.768128
863.035	-0.529424	0.78436
864.035	-0.505655	0.799886
865.035	-0.48143	0.814692
866.035	-0.456773	0.828766
867.035	-0.431705	0.842093
868.035	-0.406248	0.854662
869.035	-0.380425	0.866462
870.035	-0.35426	0.877482
871.035	-0.327776	0.887713
872.035	-0.300997	0.897144
873.035	-0.273947	0.905769
874.035	-0.246651	0.913578
875.035	-0.219133	0.920564
876.035	-0.191417	0.926723
877.035	-0.163529	0.932047
878.035	-0.135494	0.936532
879.035	-0.107337	0.940175
880.035	-0.0790838	0.942971
881.035	-0.050759	0.944919
882.035	-0.0223886	0.946016
883.035	0.0060019	0.946262
884.035	0.034387	0.945656
885.035	0.0627412	0.944199
886.035	0.091039	0.941892
887.035	0.119255	0.938738
888.036	0.147363	0.934738
889.036	0.175339	0.929898
890.036	0.203157	0.92422
891.036	0.230792	0.917711
892.036	0.25822	0.910376
893.036	0.285415	0.902222
894.036	0.312353	0.893255
895.036	0.33901	0.883485
