Time	x	p
68.0027	0.714537	-0.320971
69.0028	0.704587	-0.342258
70.0028	0.694002	-0.363237
71.0028	0.682792	-0.383889
72.0029	0.670969	-0.404195
73.0029	0.658541	-0.424138
74.003	0.64552	-0.443699
75.003	0.631919	-0.46286
76.003	0.617749	-0.481605
77.0031	0.603023	-0.499917
78.0031	0.587754	-0.517779
79.0032	0.571956	-0.535174
80.0032	0.555643	-0.552088
81.0032	0.538831	-0.568505
82.0033	0.521533	-0.584411
83.0033	0.503766	-0.59979
84.0034	0.485545	-0.61463
85.0034	0.466888	-0.628916
86.0034	0.447811	-0.642637
87.0035	0.42833	-0.655779
88.0035	0.408464	-0.668331
89.0036	0.38823	-0.680281
90.0036	0.367647	-0.691619
91.0036	0.346733	-0.702335
92.0037	0.325507	-0.712419
93.0037	0.303988	-0.721861
94.0038	0.282195	-0.730654
95.0038	0.260149	-0.738789
96.0038	0.237868	-0.746259
97.0039	0.215373	-0.753058
98.0039	0.192684	-0.759179
99.004	0.169822	-0.764616
100.004	0.146807	-0.769366
101.004	0.12366	-0.773423
102.004	0.100402	-0.776784
103.004	0.0770532	-0.779446
104.004	0.0536352	-0.781406
105.004	0.0301689	-0.782663
106.004	0.00667543	-0.783216
107.004	-0.016824	-0.783063
108.004	-0.0403084	-0.782206
109.004	-0.0637564	-0.780645
110.004	-0.0871471	-0.778382
111.004	-0.110459	-0.775418
112.004	-0.133672	-0.771756
113.005	-0.156765	-0.767399
114.005	-0.179716	-0.762352
115.005	-0.202506	-0.756619
116.005	-0.225113	-0.750204
117.005	-0.247518	-0.743115
118.005	-0.2697	-0.735357
119.005	-0.291639	-0.726937
120.005	-0.313316	-0.717862
121.005	-0.334711	-0.708142
122.005	-0.355805	-0.697784
123.005	-0.376578	-0.686798
124.005	-0.397013	-0.675195
125.005	-0.41709	-0.662983
126.005	-0.436792	-0.650175
127.005	-0.4561	-0.636781
128.005	-0.474999	-0.622815
129.005	-0.493469	-0.608288
130.005	-0.511496	-0.593213
131.005	-0.529062	-0.577605
132.005	-0.546152	-0.561477
133.005	-0.562751	-0.544843
134.005	-0.578843	-0.527719
135.005	-0.594414	-0.51012
136.005	-0.60945	-0.492063
137.005	-0.623938	-0.473562
138.006	-0.637864	-0.454635
139.006	-0.651216	-0.435299
140.006	-0.663982	-0.415571
141.006	-0.67615	-0.395469
142.006	-0.68771	-0.375011
143.006	-0.698651	-0.354215
144.006	-0.708963	-0.333101
145.006	-0.718637	-0.311687
146.006	-0.727664	-0.289993
147.006	-0.736036	-0.268037
148.006	-0.743746	-0.24584
149.006	-0.750787	-0.223422
150.006	-0.757151	-0.200803
151.006	-0.762835	-0.178003
152.006	-0.767832	-0.155043
153.006	-0.772137	-0.131944
154.006	-0.775748	-0.108726
155.006	-0.778661	-0.0854095
156.006	-0.780873	-0.0620165
157.006	-0.782382	-0.0385677
158.006	-0.783187	-0.0150842
159.006	-0.783287	0.00841295
160.006	-0.782682	0.0319025
161.006	-0.781373	0.0553633
162.006	-0.77936	0.0787743
163.007	-0.776646	0.102114
164.007	-0.773233	0.125363
165.007	-0.769125	0.148498
166.007	-0.764324	0.1715
167.007	-0.758835	0.194347
168.007	-0.752663	0.21702
169.007	-0.745813	0.239497
170.007	-0.738293	0.261758
171.007	-0.730108	0.283784
172.007	-0.721266	0.305555
173.007	-0.711775	0.327051
174.007	-0.701643	0.348252
175.007	-0.69088	0.36914
176.007	-0.679495	0.389695
177.007	-0.667498	0.4099
178.007	-0.654901	0.429736
179.007	-0.641714	0.449185
180.007	-0.627949	0.46823
181.007	-0.61362	0.486854
182.007	-0.598738	0.505039
183.007	-0.583318	0.52277
184.007	-0.567372	0.54003
185.007	-0.550916	0.556805
186.007	-0.533964	0.573078
187.007	-0.516531	0.588835
188.008	-0.498634	0.604063
189.008	-0.480287	0.618747
190.008	-0.461509	0.632873
191.008	-0.442315	0.646431
192.008	-0.422723	0.659406
193.008	-0.402751	0.671789
194.008	-0.382416	0.683566
195.008	-0.361737	0.694728
196.008	-0.340732	0.705265
197.008	-0.319421	0.715168
198.008	-0.297822	0.724426
199.008	-0.275955	0.733033
200.008	-0.25384	0.74098
201.008	-0.231496	0.74826
202.008	-0.208944	0.754866
203.008	-0.186204	0.760794
204.008	-0.163297	0.766036
205.008	-0.140242	0.770589
206.008	-0.117061	0.774449
207.008	-0.0937752	0.777611
208.008	-0.0704046	0.780074
209.008	-0.0469707	0.781835
210.008	-0.0234945	0.782892
211.008	2.77862e-06	0.783244
212.008	0.0235001	0.782892
213.009	0.0469763	0.781834
214.009	0.0704102	0.780074
215.009	0.0937807	0.777611
216.009	0.117067	0.774448
217.009	0.140248	0.770588
218.009	0.163302	0.766035
219.009	0.18621	0.760792
220.009	0.20895	0.754865
221.009	0.231502	0.748258
222.009	0.253845	0.740978
223.009	0.27596	0.733031
224.009	0.297827	0.724424
225.009	0.319426	0.715165
226.009	0.340737	0.705263
227.009	0.361741	0.694726
228.009	0.38242	0.683563
229.009	0.402755	0.671786
230.009	0.422728	0.659403
231.009	0.442319	0.646428
232.009	0.461513	0.63287
233.009	0.480292	0.618743
234.009	0.498638	0.604059
235.009	0.516535	0.588832
236.009	0.533968	0.573074
237.009	0.55092	0.556801
238.01	0.567376	0.540026
239.01	0.583321	0.522766
240.01	0.598742	0.505035
241.01	0.613623	0.486849
242.01	0.627953	0.468226
243.01	0.641717	0.449181
244.01	0.654904	0.429731
245.01	0.667501	0.409895
246.01	0.679497	0.38969
247.01	0.690882	0.369135
248.01	0.701645	0.348247
249.01	0.711777	0.327045
250.01	0.721268	0.30555
251.01	0.73011	0.283779
252.01	0.738295	0.261753
253.01	0.745815	0.239491
254.01	0.752664	0.217014
255.01	0.758836	0.194342
256.01	0.764325	0.171494
257.01	0.769126	0.148493
258.01	0.773234	0.125357
259.01	0.776647	0.102109
260.01	0.779361	0.0787688
261.01	0.781373	0.0553578
262.01	0.782682	0.0318969
263.011	0.783287	0.00840739
264.011	0.783187	-0.0150897
265.011	0.782382	-0.0385732
266.011	0.780872	-0.0620221
267.011	0.77866	-0.085415
268.011	0.775748	-0.108731
269.011	0.772137	-0.131949
270.011	0.767831	-0.155049
271.011	0.762834	-0.178009
272.011	0.75715	-0.200809
273.011	0.750785	-0.223428
274.011	0.743744	-0.245846
275.011	0.736034	-0.268042
276.011	0.727662	-0.289998
277.011	0.718634	-0.311692
278.011	0.70896	-0.333106
279.011	0.698648	-0.35422
280.011	0.687707	-0.375016
281.011	0.676147	-0.395473
282.011	0.663979	-0.415575
283.011	0.651213	-0.435303
284.011	0.63786	-0.454639
285.011	0.623934	-0.473566
286.011	0.609447	-0.492067
287.011	0.59441	-0.510125
288.012	0.578839	-0.527723
289.012	0.562747	-0.544847
290.012	0.546148	-0.561481
291.012	0.529058	-0.577609
292.012	0.511492	-0.593217
293.012	0.493465	-0.608291
294.012	0.474994	-0.622818
295.012	0.456096	-0.636785
296.012	0.436787	-0.650178
297.012	0.417085	-0.662986
298.012	0.397008	-0.675197
299.012	0.376573	-0.686801
300.012	0.3558	-0.697787
301.012	0.334706	-0.708144
302.012	0.313311	-0.717864
303.012	0.291634	-0.726939
304.012	0.269695	-0.735359
305.012	0.247513	-0.743117
306.012	0.225108	-0.750206
307.012	0.2025	-0.75662
308.012	0.179711	-0.762353
309.012	0.156759	-0.7674
310.012	0.133667	-0.771757
311.012	0.110454	-0.775419
312.012	0.0871416	-0.778383
313.013	0.0637509	-0.780646
314.013	0.0403028	-0.782207
315.013	0.0168185	-0.783064
316.013	-0.00668098	-0.783216
317.013	-0.0301744	-0.782663
318.013	-0.0536407	-0.781406
319.013	-0.0770588	-0.779445
320.013	-0.100407	-0.776783
321.013	-0.123666	-0.773422
322.013	-0.146813	-0.769365
323.013	-0.169828	-0.764615
324.013	-0.19269	-0.759177
325.013	-0.215378	-0.753056
326.013	-0.237873	-0.746258
327.013	-0.260154	-0.738787
328.013	-0.2822	-0.730652
329.013	-0.303993	-0.721859
330.013	-0.325512	-0.712416
331.013	-0.346738	-0.702333
332.013	-0.367652	-0.691617
333.013	-0.388235	-0.680279
334.013	-0.408469	-0.668328
335.013	-0.428335	-0.655776
336.013	-0.447815	-0.642634
337.013	-0.466893	-0.628913
338.014	-0.48555	-0.614626
339.014	-0.50377	-0.599787
340.014	-0.521537	-0.584407
341.014	-0.538835	-0.568501
342.014	-0.555647	-0.552084
343.014	-0.57196	-0.53517
344.014	-0.587757	-0.517774
345.014	-0.603026	-0.499913
346.014	-0.617752	-0.481601
347.014	-0.631922	-0.462856
348.014	-0.645523	-0.443694
349.014	-0.658544	-0.424133
350.014	-0.670971	-0.40419
351.014	-0.682795	-0.383884
352.014	-0.694004	-0.363232
353.014	-0.704589	-0.342253
354.014	-0.71454	-0.320966
355.014	-0.723847	-0.29939
356.014	-0.732503	-0.277545
357.014	-0.7405	-0.25545
358.014	-0.74783	-0.233125
359.014	-0.754487	-0.21059
360.014	-0.760465	-0.187866
361.014	-0.765759	-0.164973
362.014	-0.770364	-0.141931
363.015	-0.774275	-0.118761
364.015	-0.77749	-0.0954847
365.015	-0.780004	-0.0721223
366.015	-0.781817	-0.048695
367.015	-0.782926	-0.0252239
368.015	-0.78333	-0.00173002
369.015	-0.78303	0.0217654
370.015	-0.782024	0.0452412
371.015	-0.780315	0.0686763
372.015	-0.777904	0.0920496
373.015	-0.774792	0.11534
374.015	-0.770983	0.138527
375.015	-0.766481	0.161589
376.015	-0.761288	0.184505
377.015	-0.75541	0.207256
378.015	-0.748853	0.22982
379.015	-0.741621	0.252177
380.015	-0.733722	0.274307
381.015	-0.725163	0.29619
382.015	-0.715951	0.317807
383.015	-0.706094	0.339137
384.015	-0.695602	0.360163
385.015	-0.684485	0.380864
386.015	-0.672751	0.401223
387.015	-0.660411	0.42122
388.016	-0.647477	0.440839
389.016	-0.633961	0.46006
390.016	-0.619874	0.478868
391.016	-0.605229	0.497244
392.016	-0.590039	0.515173
393.016	-0.574318	0.532639
394.016	-0.558081	0.549625
395.016	-0.541341	0.566116
396.016	-0.524114	0.582098
397.016	-0.506415	0.597556
398.016	-0.488261	0.612476
399.016	-0.469667	0.626845
400.016	-0.45065	0.640649
401.016	-0.431228	0.653878
402.016	-0.411417	0.666517
403.016	-0.391237	0.678557
404.016	-0.370704	0.689986
405.016	-0.349837	0.700794
406.016	-0.328656	0.710972
407.016	-0.307179	0.720509
408.016	-0.285426	0.729398
409.016	-0.263415	0.737631
410.016	-0.241168	0.7452
411.016	-0.218703	0.752098
412.016	-0.196042	0.758319
413.017	-0.173204	0.763858
414.017	-0.15021	0.768709
415.017	-0.127082	0.772868
416.017	-0.103838	0.776332
417.017	-0.0805017	0.779097
418.017	-0.0570925	0.781161
419.017	-0.033632	0.782522
420.017	-0.0101412	0.783178
421.017	0.0133587	0.78313
422.017	0.0368466	0.782377
423.017	0.0603013	0.78092
424.017	0.0837018	0.77876
425.017	0.107027	0.775899
426.017	0.130256	0.77234
427.017	0.153367	0.768085
428.017	0.176341	0.76314
429.017	0.199156	0.757507
430.017	0.221791	0.751193
431.017	0.244227	0.744203
432.017	0.266443	0.736543
433.017	0.28842	0.72822
434.017	0.310137	0.719241
435.017	0.331574	0.709616
436.017	0.352714	0.699351
437.017	0.373535	0.688458
438.018	0.394021	0.676944
439.018	0.414152	0.664822
440.018	0.43391	0.652101
441.018	0.453278	0.638793
442.018	0.472238	0.62491
443.018	0.490773	0.610465
444.018	0.508866	0.595471
445.018	0.526501	0.57994
446.018	0.543662	0.563888
447.018	0.560334	0.547328
448.018	0.576502	0.530275
449.018	0.592151	0.512745
450.018	0.607267	0.494754
451.018	0.621836	0.476317
452.018	0.635846	0.457452
453.018	0.649283	0.438175
454.018	0.662136	0.418504
455.018	0.674393	0.398456
456.018	0.686044	0.37805
457.018	0.697076	0.357303
458.018	0.707482	0.336234
459.018	0.71725	0.314863
460.018	0.726373	0.293209
461.018	0.734843	0.271291
462.018	0.742651	0.249128
463.019	0.749791	0.226742
464.019	0.756255	0.204151
465.019	0.76204	0.181377
466.019	0.767138	0.158439
467.019	0.771546	0.135359
468.019	0.77526	0.112157
469.019	0.778275	0.0888536
470.019	0.780591	0.0654706
471.019	0.782204	0.0420287
472.019	0.783113	0.018549
473.019	0.783317	-0.00494748
474.019	0.782816	-0.0284395
475.019	0.78161	-0.0519059
476.019	0.779701	-0.0753255
477.019	0.777091	-0.0986774
478.019	0.773781	-0.12194
479.019	0.769774	-0.145094
480.019	0.765075	-0.168117
481.019	0.759687	-0.190988
482.019	0.753616	-0.213688
483.019	0.746866	-0.236195
484.019	0.739444	-0.258489
485.019	0.731357	-0.280551
486.019	0.722611	-0.302361
487.019	0.713215	-0.323898
488.02	0.703177	-0.345144
489.02	0.692506	-0.366079
490.02	0.681212	-0.386685
491.02	0.669305	-0.406943
492.02	0.656796	-0.426834
493.02	0.643695	-0.446342
494.02	0.630015	-0.465448
495.02	0.615768	-0.484134
496.02	0.600967	-0.502385
497.02	0.585625	-0.520184
498.02	0.569756	-0.537515
499.02	0.553374	-0.554362
500.02	0.536494	-0.57071
501.02	0.519132	-0.586544
502.02	0.501302	-0.601851
503.02	0.483021	-0.616616
504.02	0.464305	-0.630826
505.02	0.445171	-0.644468
506.02	0.425637	-0.65753
507.02	0.405719	-0.67
508.02	0.385437	-0.681867
509.02	0.364807	-0.693121
510.02	0.343849	-0.703751
511.02	0.322582	-0.713747
512.02	0.301025	-0.723102
513.021	0.279196	-0.731805
514.021	0.257116	-0.73985
515.021	0.234805	-0.747228
516.021	0.212283	-0.753935
517.021	0.189569	-0.759962
518.021	0.166685	-0.765306
519.021	0.143651	-0.769961
520.021	0.120487	-0.773923
521.021	0.0972153	-0.777189
522.021	0.0738559	-0.779755
523.021	0.05043	-0.781619
524.021	0.0269587	-0.78278
525.021	0.0034632	-0.783236
526.021	-0.0200355	-0.782988
527.021	-0.0435161	-0.782035
528.021	-0.0669575	-0.780377
529.021	-0.0903387	-0.778018
530.021	-0.113639	-0.824958
531.021	-0.139836	-0.921156
532.021	-0.168908	-1.01653
533.021	-0.200828	-1.11098
534.021	-0.235567	-1.20443
535.021	-0.273094	-1.2968
536.021	-0.313375	-1.38801
537.021	-0.356374	-1.47796
538.022	-0.402053	-1.56658
539.022	-0.450369	-1.6538
540.022	-0.50128	-1.73952
541.022	-0.55474	-1.82368
542.022	-0.610701	-1.9062
543.022	-0.669112	-1.987
544.022	-0.729921	-2.06602
545.022	-0.793074	-2.14317
546.022	-0.858512	-2.2184
547.022	-0.926177	-2.29163
548.022	-0.99601	-2.3628
549.022	-1.06795	-2.43184
550.022	-1.14192	-2.49869
551.022	-1.21787	-2.56329
552.022	-1.29572	-2.62559
553.022	-1.3754	-2.68552
554.022	-1.45685	-2.74304
555.022	-1.53998	-2.79809
556.022	-1.62473	-2.85061
557.022	-1.71102	-2.90058
558.022	-1.79877	-2.94793
559.022	-1.8879	-2.99263
560.022	-1.97833	-3.03464
561.022	-2.06998	-3.07391
562.022	-2.16276	-3.11042
563.023	-2.2566	-3.14413
564.023	-2.35141	-3.17501
565.023	-2.4471	-3.20303
566.023	-2.54359	-3.22817
567.023	-2.64079	-3.25041
568.023	-2.73862	-3.26972
569.023	-2.83697	-3.28608
570.023	-2.93578	-3.29949
571.023	-3.03494	-3.30993
572.023	-3.13438	-3.31739
573.023	-3.23399	-3.32187
574.023	-3.33369	-3.32335
575.023	-3.43339	-3.32184
576.023	-3.533	-3.31735
577.023	-3.63243	-3.30987
578.023	-3.73159	-3.29941
579.023	-3.83039	-3.28598
580.023	-3.92875	-3.26959
581.023	-4.02657	-3.25026
582.023	-4.12377	-3.228
583.023	-4.22025	-3.20284
584.023	-4.31594	-3.1748
585.023	-4.41074	-3.1439
586.023	-4.50457	-3.11017
587.023	-4.59735	-3.07364
588.024	-4.68899	-3.03435
589.024	-4.77941	-2.99232
590.024	-4.86853	-2.9476
591.024	-4.95627	-2.90023
592.024	-5.04254	-2.85025
593.024	-5.12728	-2.7977
594.024	-5.2104	-2.74264
595.024	-5.29184	-2.6851
596.024	-5.37151	-2.62515
597.024	-5.44935	-2.56284
598.024	-5.52528	-2.49822
599.024	-5.59924	-2.43135
600.024	-5.67116	-2.3623
601.024	-5.74098	-2.29111
602.024	-5.80863	-2.21787
603.024	-5.87405	-2.14263
604.024	-5.93719	-2.06546
605.024	-5.99798	-1.98643
606.024	-6.05637	-1.90562
607.024	-6.11232	-1.82309
608.024	-6.16576	-1.73892
609.024	-6.21665	-1.65318
610.024	-6.26495	-1.56596
611.024	-6.31061	-1.47732
612.024	-6.35359	-1.38736
613.025	-6.39385	-1.29615
614.025	-6.43136	-1.20377
615.025	-6.46608	-1.11031
616.025	-6.49798	-1.01585
617.025	-6.52703	-0.920474
618.025	-6.5532	-0.824271
619.025	-6.57648	-0.727326
620.025	-6.59684	-0.629726
621.025	-6.61427	-0.531559
622.025	-6.62874	-0.432914
623.025	-6.64024	-0.333879
624.025	-6.64877	-0.234544
625.025	-6.65431	-0.134998
626.025	-6.65687	-0.03533
627.025	-6.65643	0.0643695
628.025	-6.65301	0.164011
629.025	-6.64659	0.263505
630.025	-6.6372	0.362762
631.025	-6.62483	0.461692
632.025	-6.6095	0.560207
633.025	-6.59122	0.658218
634.025	-6.57	0.755636
635.025	-6.54588	0.852374
636.025	-6.51886	0.948345
637.025	-6.48898	1.04346
638.026	-6.45625	1.13764
639.026	-6.42072	1.2308
640.026	-6.3824	1.32284
641.026	-6.34135	1.4137
642.026	-6.29758	1.50328
643.026	-6.25115	1.59151
644.026	-6.20209	1.67831
645.026	-6.15045	1.7636
646.026	-6.09628	1.8473
647.026	-6.03961	1.92934
648.026	-5.98052	2.00964
649.026	-5.91904	2.08814
650.026	-5.85523	2.16475
651.026	-5.78915	2.23941
652.026	-5.72086	2.31207
653.026	-5.65043	2.38263
654.026	-5.5779	2.45106
655.026	-5.50336	2.51728
656.026	-5.42687	2.58123
657.026	-5.34849	2.64286
658.026	-5.2683	2.70211
659.026	-5.18636	2.75893
660.026	-5.10276	2.81327
661.026	-5.01757	2.86508
662.026	-4.93086	2.9143
663.027	-4.84271	2.96091
664.027	-4.7532	3.00484
665.027	-4.66242	3.04608
666.027	-4.57044	3.08457
667.027	-4.47734	3.12029
668.027	-4.38322	3.1532
669.027	-4.28815	3.18327
670.027	-4.19222	3.21047
671.027	-4.09552	3.23479
672.027	-3.99814	3.25619
673.027	-3.90015	3.27467
674.027	-3.80166	3.29019
675.027	-3.70274	3.30276
676.027	-3.60349	3.31235
677.027	-3.504	3.31897
678.027	-3.40435	3.32259
679.027	-3.30464	3.32323
680.027	-3.20496	3.32087
681.027	-3.10539	3.31553
682.027	-3.00603	3.3072
683.027	-2.90696	3.29589
684.027	-2.80827	3.28162
685.027	-2.71006	3.2644
686.027	-2.61241	3.24423
687.027	-2.51541	3.22115
688.028	-2.41914	3.19517
689.028	-2.3237	3.16631
690.028	-2.22916	3.1346
691.028	-2.13562	3.10008
692.028	-2.04316	3.06276
693.028	-1.95186	3.02268
694.028	-1.8618	2.97989
695.028	-1.77306	2.93441
696.028	-1.68573	2.88629
697.028	-1.59988	2.83558
698.028	-1.5156	2.78231
699.028	-1.43295	2.72654
700.028	-1.35201	2.66831
701.028	-1.27285	2.60768
702.028	-1.19554	2.54471
703.028	-1.12017	2.47944
704.028	-1.04678	2.41195
705.028	-0.975448	2.34228
706.028	-0.906241	2.27051
707.028	-0.839218	2.19669
708.028	-0.774439	2.12089
709.028	-0.711964	2.04319
710.028	-0.651848	1.96365
711.028	-0.594145	1.88234
712.028	-0.538908	1.79933
713.029	-0.486185	1.71471
714.029	-0.436025	1.62854
715.029	-0.388473	1.54091
716.029	-0.343571	1.45189
717.029	-0.301359	1.36156
718.029	-0.261877	1.27001
719.029	-0.225158	1.17732
720.029	-0.191237	1.08356
721.029	-0.160144	0.988836
722.029	-0.131907	0.893216
723.029	-0.106551	0.796793
724.029	-0.0840997	0.699653
725.029	-0.0645723	0.601883
726.029	-0.0479868	0.503572
727.029	-0.034358	0.404807
728.029	-0.0236983	0.305678
729.029	-0.0160174	0.206273
730.029	-0.0113219	0.106683
731.029	-0.00961635	0.00699752
732.029	-0.0109021	-0.0926947
733.029	-0.015178	-0.192303
734.029	-0.0224403	-0.291739
735.029	-0.0326824	-0.390912
736.029	-0.045895	-0.489734
737.029	-0.0620664	-0.588114
738.03	-0.0811819	-0.685966
739.03	-0.103224	-0.783199
740.03	-0.128174	-0.879729
741.03	-0.156008	-0.975466
742.03	-0.186702	-1.07033
743.03	-0.220228	-1.16422
744.03	-0.256555	-1.25707
745.03	-0.295652	-1.34879
746.03	-0.337482	-1.43929
747.03	-0.382009	-1.5285
748.03	-0.429192	-1.61633
749.03	-0.478989	-1.70271
750.03	-0.531354	-1.78755
751.03	-0.586242	-1.87079
752.03	-0.643602	-1.95234
753.03	-0.703382	-2.03213
754.03	-0.76553	-2.1101
755.03	-0.829988	-2.18617
756.03	-0.8967	-2.26027
757.03	-0.965604	-2.33233
758.03	-1.03664	-2.4023
759.03	-1.10974	-2.4701
760.03	-1.18485	-2.53569
761.03	-1.26188	-2.59898
762.03	-1.34079	-2.65994
763.031	-1.42148	-2.71851
764.031	-1.5039	-2.77463
765.031	-1.58796	-2.82825
766.031	-1.67359	-2.87933
767.031	-1.76072	-2.92781
768.031	-1.84926	-2.97366
769.031	-1.93914	-3.01684
770.031	-2.03027	-3.0573
771.031	-2.12258	-3.095
772.031	-2.21597	-3.12993
773.031	-2.31037	-3.16203
774.031	-2.40569	-3.19129
775.031	-2.50185	-3.21768
776.031	-2.59875	-3.24117
777.031	-2.69632	-3.26174
778.031	-2.79446	-3.27938
779.031	-2.89308	-3.29407
780.031	-2.9921	-3.30579
781.031	-3.09143	-3.31454
782.031	-3.19097	-3.3203
783.031	-3.29065	-3.32308
784.031	-3.39036	-3.32286
785.031	-3.49002	-3.31966
786.031	-3.58954	-3.31346
787.031	-3.68883	-3.30429
788.032	-3.78779	-3.29214
789.032	-3.88635	-3.27703
790.032	-3.98442	-3.25896
791.032	-4.08189	-3.23797
792.032	-4.17869	-3.21406
793.032	-4.27474	-3.18726
794.032	-4.36993	-3.15759
795.032	-4.46419	-3.12508
796.032	-4.55743	-3.08975
797.032	-4.64958	-3.05165
798.032	-4.74053	-3.0108
799.032	-4.83022	-2.96723
800.032	-4.91857	-2.921
801.032	-5.00548	-2.87214
802.032	-5.0909	-2.8207
803.032	-5.17473	-2.76671
804.032	-5.2569	-2.71024
805.032	-5.33734	-2.65132
806.032	-5.41598	-2.59002
807.032	-5.49274	-2.52639
808.032	-5.56756	-2.46049
809.032	-5.64037	-2.39237
810.032	-5.7111	-2.3221
811.032	-5.7797	-2.24974
812.032	-5.84609	-2.17535
813.033	-5.91022	-2.099
814.033	-5.97203	-2.02077
815.033	-6.03146	-1.94072
816.033	-6.08847	-1.85892
817.033	-6.143	-1.77545
818.033	-6.195	-1.69038
819.033	-6.24442	-1.60379
820.033	-6.29123	-1.51575
821.033	-6.33537	-1.42635
822.033	-6.37681	-1.33567
823.033	-6.41551	-1.24378
824.033	-6.45143	-1.15078
825.033	-6.48455	-1.05674
826.033	-6.51484	-0.96175
827.033	-6.54226	-0.865894
828.033	-6.56679	-0.769258
829.033	-6.58841	-0.67193
830.033	-6.60711	-0.573997
831.033	-6.62285	-0.475548
832.033	-6.63564	-0.37667
833.033	-6.64545	-0.277454
834.033	-6.65229	-0.177988
835.033	-6.65613	-0.0783613
836.033	-6.65699	0.0213355
837.033	-6.65485	0.121013
838.034	-6.64973	0.220582
839.034	-6.64162	0.319952
840.034	-6.63053	0.419034
841.034	-6.61648	0.517739
842.034	-6.59947	0.615979
843.034	-6.57952	0.713663
844.034	-6.55665	0.810706
845.034	-6.53088	0.907019
846.034	-6.50223	1.00252
847.034	-6.47072	1.09711
848.034	-6.4364	1.19072
849.034	-6.39928	1.28325
850.034	-6.3594	1.37463
851.034	-6.3168	1.46477
852.034	-6.27152	1.5536
853.034	-6.22359	1.64103
854.034	-6.17306	1.72698
855.034	-6.11997	1.81137
856.034	-6.06437	1.89414
857.034	-6.00632	1.9752
858.034	-5.94586	2.05448
859.034	-5.88305	2.13191
860.034	-5.81795	2.20743
861.034	-5.75061	2.28096
862.034	-5.68109	2.35243
863.035	-5.60946	2.42179
864.035	-5.53578	2.48897
865.035	-5.46012	2.55391
866.035	-5.38255	2.61655
867.035	-5.30313	2.67683
868.035	-5.22194	2.73471
869.035	-5.13905	2.79012
870.035	-5.05453	2.84303
871.035	-4.96847	2.89337
872.035	-4.88093	2.94111
873.035	-4.792	2.98621
874.035	-4.70176	3.02861
875.035	-4.61028	3.06829
876.035	-4.51766	3.10521
877.035	-4.42397	3.13934
878.035	-4.3293	3.17064
879.035	-4.23373	3.19908
880.035	-4.13735	3.22465
881.035	-4.04025	3.24731
882.035	-3.94251	3.26705
883.035	-3.84423	3.28385
884.035	-3.74548	3.2977
885.035	-3.64637	3.30858
886.035	-3.54697	3.31648
887.035	-3.44738	3.32139
888.036	-3.34768	3.32332
889.036	-3.24798	3.32225
890.036	-3.14835	3.3182
891.036	-3.04889	3.31116
892.036	-2.94968	3.30114
893.036	-2.85082	3.28814
894.036	-2.75239	3.27219
895.036	-2.65449	3.2533
896.036	-2.55719	3.23147
897.036	-2.4606	3.20674
898.036	-2.36479	3.17912
899.036	-2.26985	3.14864
900.036	-2.17587	3.11532
901.036	-2.08293	3.07921
902.036	-1.99112	3.04032
903.036	-1.90051	2.99869
904.036	-1.8112	2.95437
905.036	-1.72325	2.90738
906.036	-1.63675	2.85778
907.036	-1.55178	2.80561
908.036	-1.46842	2.75091
909.036	-1.38673	2.69374
