Time	x	p
213.009	-0.724571	-0.924845
214.009	-0.75349	-1.00267
215.009	-0.784732	-1.0796
216.009	-0.818266	-1.15556
217.009	-0.854065	-1.23047
218.009	-0.892095	-1.30428
219.009	-0.932322	-1.37691
220.009	-0.974709	-1.44831
221.009	-1.01922	-1.5184
222.009	-1.06581	-1.58712
223.009	-1.11445	-1.65442
224.009	-1.16508	-1.72023
225.009	-1.21766	-1.78448
226.009	-1.27215	-1.84714
227.009	-1.32849	-1.90813
228.009	-1.38664	-1.9674
229.009	-1.44653	-2.0249
230.009	-1.50813	-2.08058
231.009	-1.57137	-2.13439
232.009	-1.63619	-2.18628
233.009	-1.70254	-2.2362
234.009	-1.77036	-2.2841
235.009	-1.83959	-2.32995
236.009	-1.91016	-2.37371
237.009	-1.98201	-2.41532
238.01	-2.05508	-2.45477
239.01	-2.1293	-2.492
240.01	-2.2046	-2.52699
241.01	-2.28092	-2.55971
242.01	-2.35818	-2.59012
243.01	-2.43633	-2.61821
244.01	-2.51528	-2.64393
245.01	-2.59496	-2.66728
246.01	-2.67531	-2.68823
247.01	-2.75626	-2.70675
248.01	-2.83772	-2.72284
249.01	-2.91963	-2.73648
250.01	-3.00191	-2.74766
251.01	-3.08449	-2.75636
252.01	-3.16729	-2.76259
253.01	-3.25024	-2.76632
254.01	-3.33327	-2.76757
255.01	-3.4163	-2.76633
256.01	-3.49925	-2.76259
257.01	-3.58205	-2.75637
258.01	-3.66463	-2.74767
259.01	-3.74691	-2.7365
260.01	-3.82882	-2.72287
261.01	-3.91028	-2.70678
262.01	-3.99123	-2.68826
263.011	-4.07158	-2.66731
264.011	-4.15127	-2.64397
265.011	-4.23022	-2.61825
266.011	-4.30836	-2.59017
267.011	-4.38563	-2.55976
268.011	-4.46195	-2.52705
269.011	-4.53725	-2.49206
270.011	-4.61147	-2.45483
271.011	-4.68454	-2.41539
272.011	-4.75639	-2.37377
273.011	-4.82697	-2.33002
274.011	-4.8962	-2.28418
275.011	-4.96402	-2.23627
276.011	-5.03037	-2.18636
277.011	-5.0952	-2.13447
278.011	-5.15844	-2.08067
279.011	-5.22004	-2.02499
280.011	-5.27994	-1.96749
281.011	-5.33809	-1.90822
282.011	-5.39443	-1.84723
283.011	-5.44892	-1.78458
284.011	-5.50151	-1.72033
285.011	-5.55214	-1.65452
286.011	-5.60078	-1.58723
287.011	-5.64738	-1.51851
288.012	-5.69189	-1.44842
289.012	-5.73428	-1.37702
290.012	-5.77451	-1.30439
291.012	-5.81254	-1.23059
292.012	-5.84835	-1.15567
293.012	-5.88188	-1.07972
294.012	-5.91313	-1.0028
295.012	-5.94205	-0.924967
296.012	-5.96863	-0.846307
297.012	-5.99283	-0.766885
298.012	-6.01464	-0.686773
299.012	-6.03404	-0.606043
300.012	-6.051	-0.524767
301.012	-6.06552	-0.44302
302.012	-6.07758	-0.360873
303.012	-6.08718	-0.278402
304.012	-6.09429	-0.19568
305.012	-6.09892	-0.112781
306.012	-6.10106	-0.0297819
307.012	-6.1007	0.0532445
308.012	-6.09786	0.136223
309.012	-6.09253	0.219079
310.012	-6.08472	0.301737
311.012	-6.07443	0.384125
312.012	-6.06167	0.466166
313.013	-6.04646	0.547788
314.013	-6.0288	0.628917
315.013	-6.00872	0.70948
316.013	-5.98623	0.789404
317.013	-5.96136	0.868618
318.013	-5.93412	0.94705
319.013	-5.90453	1.02463
320.013	-5.87264	1.10129
321.013	-5.83846	1.17695
322.013	-5.80202	1.25156
323.013	-5.76336	1.32504
324.013	-5.72252	1.39733
325.013	-5.67952	1.46836
326.013	-5.63442	1.53807
327.013	-5.58724	1.60639
328.013	-5.53803	1.67327
329.013	-5.48684	1.73865
330.013	-5.43371	1.80245
331.013	-5.37869	1.86464
332.013	-5.32184	1.92515
333.013	-5.26319	1.98392
334.013	-5.2028	2.04091
335.013	-5.14073	2.09607
336.013	-5.07704	2.14933
337.013	-5.01177	2.20067
338.014	-4.945	2.25002
339.014	-4.87677	2.29734
340.014	-4.80716	2.3426
341.014	-4.73621	2.38575
342.014	-4.66401	2.42676
343.014	-4.59061	2.46558
344.014	-4.51608	2.50218
345.014	-4.44048	2.53652
346.014	-4.36388	2.56859
347.014	-4.28636	2.59834
348.014	-4.20798	2.62576
349.014	-4.12882	2.65081
350.014	-4.04894	2.67348
351.014	-3.96841	2.69374
352.014	-3.88731	2.71157
353.014	-3.80571	2.72697
354.014	-3.72369	2.73991
355.014	-3.64132	2.75038
356.014	-3.55867	2.75838
357.014	-3.47582	2.7639
358.014	-3.39284	2.76693
359.014	-3.3098	2.76747
360.014	-3.22679	2.76552
361.014	-3.14387	2.76108
362.014	-3.06112	2.75415
363.015	-2.97862	2.74475
364.015	-2.89644	2.73288
365.015	-2.81465	2.71854
366.015	-2.73333	2.70176
367.015	-2.65254	2.68255
368.015	-2.57237	2.66092
369.015	-2.49289	2.6369
370.015	-2.41416	2.61051
371.015	-2.33626	2.58176
372.015	-2.25925	2.5507
373.015	-2.18321	2.51733
374.015	-2.10821	2.48171
375.015	-2.03431	2.44384
376.015	-1.96158	2.40378
377.015	-1.89009	2.36156
378.015	-1.81989	2.31721
379.015	-1.75105	2.27077
380.015	-1.68364	2.22229
381.015	-1.61772	2.17181
382.015	-1.55333	2.11938
383.015	-1.49055	2.06504
384.015	-1.42943	2.00884
385.015	-1.37002	1.95083
386.015	-1.31238	1.89106
387.015	-1.25656	1.8296
388.016	-1.20261	1.76648
389.016	-1.15057	1.70178
390.016	-1.1005	1.63555
391.016	-1.05244	1.56784
392.016	-1.00643	1.49873
393.016	-0.962513	1.42826
394.016	-0.920732	1.35651
395.016	-0.881123	1.28354
396.016	-0.84372	1.20941
397.016	-0.808558	1.13419
398.016	-0.775669	1.05796
399.016	-0.745081	0.980767
400.016	-0.716823	0.902696
401.016	-0.690919	0.823812
402.016	-0.667394	0.744187
403.016	-0.646268	0.663892
404.016	-0.62756	0.582999
405.016	-0.611288	0.501582
406.016	-0.597466	0.419713
407.016	-0.586105	0.337467
408.016	-0.577218	0.254916
409.016	-0.57081	0.172137
410.016	-0.566889	0.0892024
411.016	-0.565458	0.00618761
412.016	-0.566518	-0.0768327
413.017	-0.570068	-0.159784
414.017	-0.576105	-0.242591
415.017	-0.584624	-0.32518
416.017	-0.595616	-0.407477
417.017	-0.609072	-0.489407
418.017	-0.62498	-0.570896
419.017	-0.643326	-0.651871
420.017	-0.664093	-0.73226
421.017	-0.687262	-0.81199
422.017	-0.712812	-0.890988
423.017	-0.740721	-0.969185
424.017	-0.770963	-1.04651
425.017	-0.803511	-1.12289
426.017	-0.838337	-1.19827
427.017	-0.875407	-1.27256
428.017	-0.91469	-1.34571
429.017	-0.95615	-1.41765
430.017	-0.999749	-1.48831
431.017	-1.04545	-1.55763
432.017	-1.09321	-1.62555
433.017	-1.14298	-1.69201
434.017	-1.19473	-1.75694
435.017	-1.2484	-1.82029
436.017	-1.30394	-1.88201
437.017	-1.36132	-1.94203
438.018	-1.42047	-2.0003
439.018	-1.48134	-2.05678
440.018	-1.54387	-2.1114
441.018	-1.60802	-2.16412
442.018	-1.67372	-2.21489
443.018	-1.74091	-2.26367
444.018	-1.80954	-2.31042
445.018	-1.87954	-2.35508
446.018	-1.95085	-2.39762
447.018	-2.0234	-2.43801
448.018	-2.09713	-2.4762
449.018	-2.17197	-2.51217
450.018	-2.24786	-2.54587
451.018	-2.32472	-2.57728
452.018	-2.40249	-2.60637
453.018	-2.4811	-2.63312
454.018	-2.56048	-2.6575
455.018	-2.64055	-2.67948
456.018	-2.72125	-2.69905
457.018	-2.8025	-2.7162
458.018	-2.88422	-2.7309
459.018	-2.96635	-2.74314
460.018	-3.04881	-2.75291
461.018	-3.13152	-2.7602
462.018	-3.21442	-2.76502
463.019	-3.29743	-2.76734
464.019	-3.38046	-2.76717
465.019	-3.46346	-2.76451
466.019	-3.54633	-2.75936
467.019	-3.62902	-2.75173
468.019	-3.71144	-2.74163
469.019	-3.79351	-2.72905
470.019	-3.87518	-2.71402
471.019	-3.95636	-2.69655
472.019	-4.03697	-2.67665
473.019	-4.11695	-2.65434
474.019	-4.19623	-2.62964
475.019	-4.27473	-2.60258
476.019	-4.35239	-2.57317
477.019	-4.42912	-2.54145
478.019	-4.50487	-2.50744
479.019	-4.57957	-2.47117
480.019	-4.65314	-2.43268
481.019	-4.72553	-2.392
482.019	-4.79666	-2.34917
483.019	-4.86648	-2.30422
484.019	-4.93492	-2.2572
485.019	-5.00191	-2.20815
486.019	-5.06741	-2.15711
487.019	-5.13134	-2.10413
488.02	-5.19365	-2.04925
489.02	-5.25429	-1.99253
490.02	-5.31321	-1.93402
491.02	-5.37034	-1.87377
492.02	-5.42563	-1.81183
493.02	-5.47905	-1.74826
494.02	-5.53053	-1.68311
495.02	-5.58003	-1.61646
496.02	-5.62751	-1.54834
497.02	-5.67293	-1.47884
498.02	-5.71625	-1.408
499.02	-5.75741	-1.33589
500.02	-5.7964	-1.26259
501.02	-5.83317	-1.18814
502.02	-5.86769	-1.11263
503.02	-5.89993	-1.03612
504.02	-5.92985	-0.958668
505.02	-5.95745	-0.880359
506.02	-5.98268	-0.801257
507.02	-6.00552	-0.721434
508.02	-6.02596	-0.640962
509.02	-6.04398	-0.559913
510.02	-6.05956	-0.47836
511.02	-6.07268	-0.396376
512.02	-6.08334	-0.314036
513.021	-6.09152	-0.231413
514.021	-6.09722	-0.148582
515.021	-6.10044	-0.0656168
516.021	-6.10116	0.0174071
517.021	-6.09939	0.100415
518.021	-6.09514	0.183333
519.021	-6.08839	0.266086
520.021	-6.07917	0.3486
521.021	-6.06748	0.430799
522.021	-6.05332	0.512611
523.021	-6.03672	0.593962
524.021	-6.01768	0.674778
525.021	-5.99623	0.754987
526.021	-5.97239	0.834516
527.021	-5.94616	0.913294
528.021	-5.91759	0.991251
529.021	-5.88669	1.06831
530.021	-5.85349	1.14442
531.021	-5.81802	1.21949
532.021	-5.78032	1.29347
533.021	-5.74041	1.36628
534.021	-5.69834	1.43786
535.021	-5.65414	1.50815
536.021	-5.60785	1.57707
537.021	-5.55952	1.64459
538.022	-5.50918	1.71062
539.022	-5.45688	1.77511
540.022	-5.40267	1.838
541.022	-5.3466	1.89924
542.022	-5.28872	1.95877
543.022	-5.22908	2.01654
544.022	-5.16773	2.07249
545.022	-5.10473	2.12657
546.022	-5.04013	2.17875
547.022	-4.974	2.22896
548.022	-4.90639	2.27717
549.022	-4.83737	2.32332
550.022	-4.76699	2.36739
551.022	-4.69533	2.40932
552.022	-4.62244	2.44909
553.022	-4.54838	2.48665
554.022	-4.47324	2.52198
555.022	-4.39706	2.55503
556.022	-4.31993	2.58579
557.022	-4.24192	2.61421
558.022	-4.16308	2.64029
559.022	-4.0835	2.66399
560.022	-4.00324	2.68529
561.022	-3.92238	2.70417
562.022	-3.84099	2.72062
563.023	-3.75915	2.73462
564.023	-3.67691	2.74617
565.023	-3.59438	2.75524
566.023	-3.5116	2.76182
567.023	-3.42867	2.76593
568.023	-3.34565	2.76754
569.023	-3.26261	2.76667
570.023	-3.17965	2.7633
571.023	-3.09682	2.75745
572.023	-3.0142	2.74911
573.023	-2.93187	2.7383
574.023	-2.8499	2.72503
575.023	-2.76837	2.7093
576.023	-2.68734	2.69114
577.023	-2.6069	2.67055
578.023	-2.52711	2.64756
579.023	-2.44804	2.62219
580.023	-2.36978	2.59446
581.023	-2.29238	2.56439
582.023	-2.21591	2.53202
583.023	-2.14046	2.49736
584.023	-2.06607	2.46046
585.023	-1.99283	2.42134
586.023	-1.92079	2.38005
587.023	-1.85003	2.33661
588.024	-1.78059	2.29107
589.024	-1.71256	2.24347
590.024	-1.64599	2.19384
591.024	-1.58093	2.14225
592.024	-1.51745	2.08872
593.024	-1.45561	2.03332
594.024	-1.39545	1.97608
595.024	-1.33704	1.91707
596.024	-1.28043	1.85633
597.024	-1.22566	1.79393
598.024	-1.17279	1.7299
599.024	-1.12187	1.66432
600.024	-1.07293	1.59724
601.024	-1.02603	1.52873
602.024	-0.98121	1.45884
603.024	-0.938503	1.38763
604.024	-0.897952	1.31518
605.024	-0.859592	1.24154
606.024	-0.823459	1.16679
607.024	-0.789585	1.09098
608.024	-0.758	1.0142
609.024	-0.728733	0.9365
610.024	-0.70181	0.857958
611.024	-0.677256	0.778644
612.024	-0.655092	0.698629
613.025	-0.635338	0.617985
614.025	-0.618012	0.536786
615.025	-0.603131	0.455103
616.025	-0.590706	0.37301
617.025	-0.58075	0.290582
618.025	-0.573271	0.207893
619.025	-0.568277	0.125016
620.025	-0.56577	0.0420265
621.025	-0.565755	-0.0410006
622.025	-0.56823	-0.123991
623.025	-0.573194	-0.206869
624.025	-0.580643	-0.289562
625.025	-0.590568	-0.371994
626.025	-0.602962	-0.454091
627.025	-0.617814	-0.535779
628.025	-0.635109	-0.616985
629.025	-0.654833	-0.697636
630.025	-0.676967	-0.777659
631.025	-0.701492	-0.856982
632.025	-0.728386	-0.935534
633.025	-0.757624	-1.01324
634.025	-0.789181	-1.09004
635.025	-0.823027	-1.16586
636.025	-0.859132	-1.24063
637.025	-0.897464	-1.31428
638.026	-0.937989	-1.38675
639.026	-0.980669	-1.45797
640.026	-1.02547	-1.52787
641.026	-1.07234	-1.59641
642.026	-1.12125	-1.6635
643.026	-1.17215	-1.7291
644.026	-1.225	-1.79314
645.026	-1.27974	-1.85557
646.026	-1.33633	-1.91633
647.026	-1.39472	-1.97537
648.026	-1.45485	-2.03262
649.026	-1.51668	-2.08805
650.026	-1.58014	-2.1416
651.026	-1.64517	-2.19322
652.026	-1.71173	-2.24286
653.026	-1.77975	-2.29049
654.026	-1.84916	-2.33606
655.026	-1.91991	-2.37952
656.026	-1.99193	-2.42085
657.026	-2.06516	-2.45999
658.026	-2.13953	-2.49692
659.026	-2.21497	-2.5316
660.026	-2.29143	-2.564
661.026	-2.36882	-2.5941
662.026	-2.44707	-2.62186
663.027	-2.52613	-2.64727
664.027	-2.60591	-2.67028
665.027	-2.68634	-2.6909
666.027	-2.76736	-2.7091
667.027	-2.84889	-2.72485
668.027	-2.93085	-2.73816
669.027	-3.01318	-2.74899
670.027	-3.09579	-2.75736
671.027	-3.17862	-2.76324
672.027	-3.26159	-2.76664
673.027	-3.34462	-2.76755
674.027	-3.42764	-2.76596
675.027	-3.51058	-2.76189
676.027	-3.59335	-2.75533
677.027	-3.6759	-2.74629
678.027	-3.75813	-2.73478
679.027	-3.83998	-2.72081
680.027	-3.92138	-2.70439
681.027	-4.00225	-2.68554
682.027	-4.08251	-2.66426
683.027	-4.1621	-2.6406
684.027	-4.24095	-2.61455
685.027	-4.31898	-2.58615
686.027	-4.39612	-2.55542
687.027	-4.4723	-2.5224
688.028	-4.54746	-2.4871
689.028	-4.62153	-2.44957
690.028	-4.69443	-2.40983
691.028	-4.76612	-2.36792
692.028	-4.83651	-2.32388
693.028	-4.90555	-2.27775
694.028	-4.97317	-2.22957
695.028	-5.03932	-2.17938
696.028	-5.10394	-2.12723
697.028	-5.16696	-2.07317
698.028	-5.22833	-2.01724
699.028	-5.28799	-1.95949
700.028	-5.3459	-1.89999
701.028	-5.40199	-1.83877
702.028	-5.45622	-1.77589
703.028	-5.50854	-1.71142
704.028	-5.55891	-1.64541
705.028	-5.60727	-1.57792
706.028	-5.65358	-1.50901
707.028	-5.69781	-1.43873
708.028	-5.73991	-1.36717
709.028	-5.77984	-1.29437
710.028	-5.81757	-1.22041
711.028	-5.85306	-1.14535
712.028	-5.88629	-1.06926
713.029	-5.91722	-0.992209
714.029	-5.94582	-0.914263
715.029	-5.97208	-0.835494
716.029	-5.99595	-0.755974
717.029	-6.01743	-0.675773
718.029	-6.0365	-0.594964
719.029	-6.05313	-0.51362
720.029	-6.06732	-0.431813
721.029	-6.07904	-0.349618
722.029	-6.08829	-0.267108
723.029	-6.09507	-0.184357
724.029	-6.09936	-0.101441
725.029	-6.10115	-0.0184331
726.029	-6.10046	0.0645912
727.029	-6.09728	0.147557
728.029	-6.09161	0.230391
729.029	-6.08346	0.313017
730.029	-6.07283	0.395361
731.029	-6.05973	0.477349
732.029	-6.04419	0.558908
733.029	-6.0262	0.639964
734.029	-6.00579	0.720444
735.029	-5.98297	0.800275
736.029	-5.95777	0.879386
737.029	-5.93021	0.957706
738.03	-5.90031	1.03516
739.03	-5.8681	1.11169
740.03	-5.83361	1.18722
741.03	-5.79687	1.26167
742.03	-5.75791	1.33499
743.03	-5.71677	1.40711
744.03	-5.67348	1.47797
745.03	-5.62809	1.54749
746.03	-5.58063	1.61562
747.03	-5.53115	1.6823
748.03	-5.47969	1.74746
749.03	-5.4263	1.81105
750.03	-5.37103	1.87301
751.03	-5.31392	1.93329
752.03	-5.25503	1.99182
753.03	-5.19441	2.04856
754.03	-5.13212	2.10346
755.03	-5.06821	2.15646
756.03	-5.00273	2.20753
757.03	-4.93575	2.25661
758.03	-4.86734	2.30365
759.03	-4.79754	2.34863
760.03	-4.72642	2.39148
761.03	-4.65405	2.43219
762.03	-4.58049	2.47071
763.031	-4.5058	2.507
764.031	-4.43007	2.54104
765.031	-4.35334	2.57279
766.031	-4.2757	2.60223
767.031	-4.19721	2.62932
768.031	-4.11794	2.65405
769.031	-4.03796	2.67639
770.031	-3.95736	2.69632
771.031	-3.87619	2.71382
772.031	-3.79453	2.72888
773.031	-3.71245	2.74149
774.031	-3.63004	2.75162
775.031	-3.54735	2.75928
776.031	-3.46448	2.76446
777.031	-3.38149	2.76715
778.031	-3.29845	2.76735
779.031	-3.21545	2.76506
780.031	-3.13255	2.76028
781.031	-3.04983	2.75301
782.031	-2.96737	2.74327
783.031	-2.88523	2.73106
784.031	-2.8035	2.71639
785.031	-2.72225	2.69928
786.031	-2.64155	2.67974
787.031	-2.56147	2.65778
788.032	-2.48208	2.63343
789.032	-2.40346	2.60672
790.032	-2.32568	2.57765
791.032	-2.2488	2.54627
792.032	-2.1729	2.5126
793.032	-2.09804	2.47666
794.032	-2.0243	2.4385
795.032	-1.95173	2.39814
796.032	-1.88041	2.35562
797.032	-1.8104	2.31098
798.032	-1.74175	2.26426
799.032	-1.67454	2.21551
800.032	-1.60882	2.16476
801.032	-1.54466	2.11206
802.032	-1.4821	2.05746
803.032	-1.42121	2.00101
804.032	-1.36204	1.94276
805.032	-1.30464	1.88276
806.032	-1.24907	1.82107
807.032	-1.19538	1.75773
808.032	-1.14361	1.69282
809.032	-1.09381	1.62638
810.032	-1.04603	1.55848
811.032	-1.0003	1.48917
812.032	-0.956676	1.41853
813.033	-0.915189	1.3466
814.033	-0.875879	1.27347
815.033	-0.838781	1.19919
816.033	-0.803928	1.12383
817.033	-0.771351	1.04746
818.033	-0.74108	0.970146
819.033	-0.713142	0.89196
820.033	-0.687563	0.81297
821.033	-0.664364	0.733249
822.033	-0.643568	0.652868
823.033	-0.625192	0.5719
824.033	-0.609254	0.490416
825.033	-0.595767	0.408492
826.033	-0.584744	0.326199
827.033	-0.576195	0.243613
828.033	-0.570128	0.160808
829.033	-0.566547	0.0778583
830.033	-0.565456	-0.00516166
831.033	-0.566856	-0.088177
832.033	-0.570747	-0.171113
833.033	-0.577123	-0.253895
834.033	-0.58598	-0.336448
835.033	-0.59731	-0.418699
836.033	-0.611102	-0.500573
837.033	-0.627344	-0.581996
838.034	-0.646022	-0.662896
839.034	-0.667118	-0.743198
840.034	-0.690614	-0.822833
841.034	-0.716488	-0.901726
842.034	-0.744717	-0.979808
843.034	-0.775277	-1.05701
844.034	-0.808138	-1.13326
845.034	-0.843272	-1.20849
846.034	-0.880647	-1.28263
847.034	-0.92023	-1.35561
848.034	-0.961984	-1.42738
849.034	-1.00587	-1.49786
850.034	-1.05186	-1.567
851.034	-1.09989	-1.63472
852.034	-1.14994	-1.70097
853.034	-1.20195	-1.76569
854.034	-1.25588	-1.82883
855.034	-1.31168	-1.89031
856.034	-1.3693	-1.9501
857.034	-1.42869	-2.00813
858.034	-1.48979	-2.06435
859.034	-1.55255	-2.11872
860.034	-1.61691	-2.17118
861.034	-1.68282	-2.22168
862.034	-1.75021	-2.27018
863.035	-1.81903	-2.31665
864.035	-1.88921	-2.36102
865.035	-1.96069	-2.40327
866.035	-2.03341	-2.44336
867.035	-2.10729	-2.48125
868.035	-2.18228	-2.51691
869.035	-2.25831	-2.5503
870.035	-2.3353	-2.58139
871.035	-2.41319	-2.61017
872.035	-2.49191	-2.63659
873.035	-2.57139	-2.66064
874.035	-2.65155	-2.6823
875.035	-2.73232	-2.70154
876.035	-2.81364	-2.71835
877.035	-2.89542	-2.73271
878.035	-2.9776	-2.74462
879.035	-3.0601	-2.75405
880.035	-3.14285	-2.76101
881.035	-3.22576	-2.76548
882.035	-3.30877	-2.76746
883.035	-3.39181	-2.76695
884.035	-3.47479	-2.76395
885.035	-3.55765	-2.75847
886.035	-3.6403	-2.7505
887.035	-3.72268	-2.74005
888.036	-3.8047	-2.72714
889.036	-3.88631	-2.71178
890.036	-3.96741	-2.69397
891.036	-4.04794	-2.67374
892.036	-4.12783	-2.6511
893.036	-4.20701	-2.62608
894.036	-4.2854	-2.5987
